regime_id,regime_name,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,feasibility_proba,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04754915135668916,9,0.029449757053778267,True,0.02377457567834458,0.010132099311711622,0.9898679006882883,2.795023235399245e-06,1.371879254036218e-10,27.250104732187477,1.0,683.0375351053127,0.625300285648642,398.8755388399222,2.724094239159069e-09,0.5123177110607736
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04858348511554221,16,0.02022657853069024,True,0.024291742557771105,0.019213858904861686,0.9807861410951383,2.7020609582652424e-06,9.108908027844009e-11,19.122945163948856,1.0,682.719787081169,0.6245966017556177,399.3287609233096,2.724094239159069e-09,0.9226528636405497
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04319432505074758,9,0.015977073318267285,True,0.02159716252537379,0.007595409682800196,0.9924045903171999,6.255447368456307e-07,1.6657290207398097e-11,13.429740145011285,1.0,683.7157936384845,0.6269856101176127,397.9532205111168,2.724094239159069e-09,0.5158010237273966
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.05245720650615325,21,0.0236801329413796,True,0.026228603253076625,0.031744127228958294,0.9682558727710417,6.486278391467189e-06,2.5599322434123476e-10,24.173135410809614,1.0,680.8957836726591,0.6237185496126706,400.7980442119489,2.724094239159069e-09,1.5063430562068467
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.05568293617725999,16,0.028583986429283448,True,0.027841468088629993,0.028927771856014858,0.9710722281439852,8.262262971934632e-06,3.936140211082511e-10,30.97338093473218,1.0,680.8327669279228,0.6236472669768507,401.05683188688056,2.724094239159069e-09,1.3886036618487176
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.043685095438448396,19,0.02432637666417231,True,0.021842547719224198,0.016587543908007298,0.9834124560919927,3.3151986562727504e-06,1.3441128538174806e-10,20.68018430761024,1.0,683.8210345872136,0.6271202413777667,397.9231923252377,2.724094239159069e-09,0.775657456976407
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.060548040980395554,22,0.04661362183395867,True,0.030274020490197777,0.05113892417307001,0.94886107582693,4.145493574113462e-05,3.2206078296471774e-09,54.92330132391964,1.0,679.1612257417651,0.622163592700338,402.48600041656755,4.072278889483603e-09,2.408255214796655
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.049215338562962035,15,0.0204186311318078,True,0.024607669281481018,0.01872497765872089,0.9812750223412791,2.66756419687511e-06,9.078001559401666e-11,19.555583986865475,1.0,682.4445279775776,0.6244079513061411,399.641570594614,2.724094239159069e-09,0.8853889703986111
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07526072558751687,15,0.010126520857948953,True,0.037630362793758435,0.06696148557242206,0.9330385144275779,6.857811277646445e-06,1.1574294823827382e-10,14.831065460715045,1.0,675.1725939697099,0.6201258741927037,405.1173366591604,2.7415999449373222e-09,3.3019037940442
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.051380171431433114,18,0.012855509512207779,True,0.025690085715716557,0.02556747088012139,0.9744325291198787,1.5910501063159066e-06,3.408959962690556e-11,12.85371103192756,1.0,682.2213218433802,0.6244575826196482,400.0640650156008,2.724094239159069e-09,1.2369354229830827
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04228204356797494,14,0.031905531505086494,True,0.02114102178398747,0.01108216371937557,0.9889178362806245,3.6403303066504685e-06,1.935777888129295e-10,26.252196259943897,0.9966666666666667,683.7459053990028,0.6272976605292787,398.0005382986538,2.724094239159069e-09,0.5271974091684793
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.050867414489148124,23,0.01401783309644256,True,0.025433707244574062,0.031701181238315126,0.9682988187616849,2.443546520823102e-06,5.708871215381858e-11,13.875998288335316,1.0,681.1776253681062,0.6239045377937186,400.64281399482286,2.724094239159069e-09,1.501980929429626
