cluster_id,Tm_target_C,L_required_kJ_per_kg,name,manufacturer,family,pcm_type,Tm_C,Tm_freezing_C,latent_heat_kJ_kg,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,TC_W_mK,cycles_tested,cycles_tested_status,flammable,supercooling_K,n_properties_imputed,any_property_imputed,source,rho_H_MJ_m3,Cp_avg_kJ_kgK,cycles_confidence,in_absolute_band,corrosion_class,pass_melting_window,pass_absolute_band,pass_latent_heat,latent_heat_floor_used,cycling_known,pass_cycling,cycling_flag,supercooling_known,pass_supercooling,pass_corrosion,cluster_hsi,hsi_p75_across_clusters,passes_all,window_lo,window_hi,window_relax_applied,f_Tm,cycles_confidence_imputed,topsis_score,gra_grade,promethee_flow,vikor_Q,vikor_S,vikor_R,topsis_rank,gra_rank,promethee_rank,vikor_rank,vikor_compromise_note,borda_score,consensus_rank,kendall_w,weight_f_Tm,weight_latent_heat_kJ_kg,weight_rho_H_MJ_m3,weight_TC_W_mK,weight_cycles_confidence
4,57.0,140.36341667427226,Myristic acid/NBR-1.0,Literature,Polymer blend,Organic/polymer blend,54.1,49.2,128.0,778.0,860.0,2.77,2.89,0.1545,2000.0,Estimated via MICE-RF-PMM,Yes,4.899999999999999,9,True,literature_MICE_RF_PMM_completed,110.08,2.83,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.7688860499307921,False,0.5120966253049127,0.5791065119110957,-0.16988523861553975,0.701231908061752,0.551008309249519,0.1981601428628009,18,15,23,22,single VIKOR winner acceptable,42.0,19,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,Palmitic acid/Expanded graphite (80/20),Literature,Composite,Organic/composite blend,60.9,60.8,148.0,778.0,860.0,2.78,2.94,0.1645,2000.0,Estimated via MICE-RF-PMM,Yes,0.1000000000000014,8,True,literature_MICE_RF_PMM_completed,127.28,2.86,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.6216907477471935,False,0.5122577995772671,0.5648399462693179,-0.2120513601647085,0.5515635375306875,0.5351571503140025,0.16719762054048826,17,20,24,17,single VIKOR winner acceptable,42.0,19,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,Paraffin/Expanded graphite (92% paraffin),Literature,Composite,Organic/composite blend,52.2,49.2,170.0,791.0,871.0,2.77,3.2,0.157,2000.0,Estimated via MICE-RF-PMM,Yes,3.0,10,True,literature_MICE_RF_PMM_completed,148.07,2.9850000000000003,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.48675225595997207,False,0.5078028234974545,0.5620480067984595,-0.23942855609458888,0.5071061030045612,0.5270109127872792,0.15949106279647954,19,21,26,14,single VIKOR winner acceptable,40.0,21,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,PlusICE A62,PCM Products Ltd.,PCM Products,Organic PCM,62.0,62.0,205.0,910.0,910.0,2.2,2.2,0.22,1581.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,186.55,2.2,0.969090284145708,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.45783336177161427,False,0.45775895521964316,0.4979087050564269,-0.06772125399988457,0.5336373693854359,0.5214341068719736,0.16861592592865196,22,25,18,16,single VIKOR winner acceptable,39.0,22,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,RT65,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),61.5,61.5,150.0,780.0,880.0,2.0,2.0,0.1649999999999999,2000.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,132.0,2.0,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.5310959910353452,False,0.4943712924964621,0.5540862773275336,-0.26071582933928245,0.5724529272153582,0.5544779563400214,0.164101368308257,20,22,28,19,single VIKOR winner acceptable,31.0,23,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,n-Nonacosane (C29),Literature,n-Alkane,Organic n-alkane,64.0,62.3,240.0,790.0,790.0,2.13,1.99,0.28,1404.0,Estimated via MICE-RF-PMM,Yes,1.7000000000000028,7,True,literature_MICE_RF_PMM_completed,189.6,2.06,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.2162651668298873,False,0.42909364104697145,0.5716531924408808,-0.10146112518635116,0.8883104749661994,0.5524236855244047,0.24483864390576615,26,17,20,29,single VIKOR winner acceptable,28.0,24,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,Palmitic acid (C16),Literature,Fatty acid,Organic fatty acid,62.6,62.1,198.0,860.0,989.0,2.15,2.0,0.188,1695.0,Estimated via MICE-RF-PMM,Yes,0.5,8,True,literature_MICE_RF_PMM_completed,195.822,2.075,0.9782442092981332,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.37531109885139935,False,0.4538122054265054,0.49602996207261296,-0.16470843693930318,0.662349037264257,0.5364234057282324,0.1946544165292799,24,26,22,21,single VIKOR winner acceptable,27.0,25,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,RT62HC,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),62.5,62.0,230.0,840.0,850.0,2.0,2.0,0.2385,1404.0,Estimated via MICE-RF-PMM,Yes,0.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,195.5,2.0,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.3885581275123641,False,0.42560042831553385,0.5188618983874268,-0.12581089967773557,0.8323888642349657,0.5514421128573133,0.23112762924978153,27,24,21,26,single VIKOR winner acceptable,22.0,26,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,RT54HC,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),53.5,53.5,200.0,800.0,850.0,2.0,2.0,0.1855,1474.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,170.0,2.0,0.9598772631173303,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.6819407511903481,False,0.4398671521132415,0.481254622304331,-0.21640191666989997,0.7236212553655559,0.5613226637674901,0.19934800770167224,25,27,25,23,single VIKOR winner acceptable,20.0,27,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,PureTemp 63,PureTemp,PureTemp,Organic bio-based PCM,63.0,62.0,206.0,840.0,920.0,2.16,1.99,0.2,1510.0,Estimated via MICE-RF-PMM,Yes,1.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,189.52,2.075,0.963049532185251,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.32465246735834974,False,0.37707764697138246,0.46611922586834487,-0.2547620120686962,0.8518365635321661,0.6100368476992453,0.21063888245755633,29,29,27,27,single VIKOR winner acceptable,8.0,28,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
4,57.0,140.36341667427226,PlusICE A52,PCM Products Ltd.,PCM Products,Organic PCM,52.0,49.2,220.0,810.0,810.0,2.15,2.15,0.18,1447.0,Estimated via MICE-RF-PMM,Yes,2.799999999999997,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.2,2.15,0.957446830545145,True,low_organic,True,True,True,100.0,True,True,,True,True,True,23.321058631943604,20.215460619932777,True,52.0,65.0,0.0,0.45783336177161427,False,0.38728945199572584,0.46891231220661034,-0.28696446940391435,0.853724832937214,0.6093281328392806,0.2114235022656453,28,28,29,28,single VIKOR winner acceptable,7.0,29,0.795935960591133,0.24483864390576615,0.1981601428628009,0.14324276383039525,0.16566487523507967,0.248093574165958
