point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
UKP_0024,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,10.145105392827812,13.718068368464277,21.068416666666664,3.8175000000000003,17711.477916666667,8.470833333333328,60.86662583264897,2.2165360662469205,0.20887363392445235
UKP_0025,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,10.604456611004654,18.024801418925083,26.538666666666664,7.87375,9586.43625,1082.8429166666665,60.141539716214986,2.350138698786386,0.20887363392445235
UKP_0026,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,10.604456611004654,18.024801418925083,26.538666666666664,7.87375,9586.43625,1082.8429166666665,60.141539716214986,2.350138698786386,0.20887363392445235
UKP_0027,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,10.854251300301122,15.446909731727347,22.778999999999993,5.634166666666668,13767.618333333334,77.36624999999998,60.87003113879004,2.3470634866319924,0.2162995834492806
UKP_0028,3653,4.923982931836847,0.817574876293176,0.19301629932218245,0.8131403990298898,0.035313441007391186,3,10.604456611004654,18.024801418925083,26.538666666666664,7.87375,9586.43625,1082.8429166666665,60.141539716214986,2.350138698786386,0.23294452760897705
UKP_0029,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.342348754448398,20.27127623414545,28.6825,10.258916666666666,5958.08875,2910.4399999999996,57.63076044803358,2.464509193357058,0.2162995834492806
UKP_0030,3653,4.960414382699152,0.7979490195090337,0.1883808870985167,0.7858750544502647,0.03367095537914043,4,10.717585546126472,18.044590291084955,25.57191666666666,8.421083333333334,8782.833333333332,693.7591666666667,60.44416039328406,2.2764709371293,0.18642834356327126
UKP_0031,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.342348754448398,20.27127623414545,28.6825,10.258916666666666,5958.08875,2910.4399999999996,57.63076044803358,2.464509193357058,0.2162995834492806
UKP_0032,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,10.854251300301122,15.446909731727347,22.778999999999993,5.634166666666668,13767.618333333334,77.36624999999998,60.87003113879004,2.3470634866319924,0.2162995834492806
UKP_0033,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,10.363687380235424,19.102140250022817,27.6785,9.064833333333333,7719.389583333334,1803.0025,59.11141778446938,2.364814421936308,0.20887363392445235
