point_id,lat,lon,population,weight,elevation_m
RJP_0204,24.875,76.625,147287.08608472347,0.0020950267030056,263.4176430183855
RJP_0205,24.625,76.625,146326.6985320449,0.0020813660514062,295.37180486264424
RJP_0206,24.375,74.625,145556.27674348652,0.0020704074924279,458.5957077754636
RJP_0207,24.375,76.375,145410.57881334424,0.0020683350700429,331.16424226481524
RJP_0208,25.375,73.875,145376.24346372485,0.0020678466804887,491.0465829469034
RJP_0209,27.125,73.875,144841.97017121315,0.0020602471220734,304.8444108239052
RJP_0210,26.125,75.125,144211.11205810308,0.0020512737312086,382.1042453494568
RJP_0211,25.625,75.125,143963.20214146376,0.002047747434986,359.81547956297516
RJP_0212,25.125,72.125,143614.36113923788,0.0020427854845925,84.64227120436134
RJP_0213,26.375,74.125,143231.9406092167,0.0020373458955323,321.9549302163583
RJP_0214,29.625,74.125,142764.70178556442,0.0020306998423157,175.23848015441052
RJP_0215,25.625,74.875,142685.2276136279,0.0020295693934975,395.24583804420985
RJP_0216,26.625,72.875,142622.7549828291,0.0020286807763538,297.49608086413303
RJP_0217,28.625,75.375,141773.67208904028,0.002016603333702,225.50770116770255
RJP_0218,24.875,71.625,141681.67203378677,0.0020152947154276,42.77535245534918
RJP_0219,28.125,76.375,141092.37621474266,0.0020069125109201,262.9826703212871
RJP_0220,25.375,74.875,139982.89765399694,0.0019911311734454,395.5804324265932
RJP_0221,24.375,73.375,139255.71552585065,0.0019807876598563,549.0433408866687
RJP_0222,25.875,72.375,139220.14867913723,0.0019802817533604,132.98996447882305
RJP_0223,25.125,72.625,139071.93956303596,0.0019781736116074,170.7712468229467
RJP_0224,25.875,74.125,138902.49172085524,0.0019757633680241,385.0267679489173
RJP_0225,27.625,73.375,137773.65427446365,0.0019597066677633,278.621372757899
RJP_0226,27.625,77.375,136947.15050655603,0.0019479503929267,193.51888490526838
RJP_0227,29.125,74.875,136689.2611927986,0.0019442821487302,195.30020166481418
RJP_0228,24.625,76.875,136665.862924397,0.0019439493293473,336.0437436745729
