point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0188,26.375,74.875,151251.68192607164,2,0.9999999999896296,3,0.8199561901545539,50,2.213624407138548e-15,1.0367878779363408e-11,0.9999999999896296
RJP_0189,25.875,75.875,150872.3965445757,0,0.9999999998489031,3,0.8199561901545539,50,0.9999999998489031,3.166238715913039e-38,1.5109557957075567e-10
RJP_0190,26.625,73.375,150667.94226294756,1,1.0,3,0.8199561901545539,50,2.200292418519592e-55,1.0,5.647975733392302e-27
RJP_0191,28.375,75.375,149994.7195224166,1,0.9999999999996092,3,0.8199561901545539,50,1.1411314273242063e-55,0.9999999999996092,3.937580891228121e-13
RJP_0192,26.875,73.375,149925.8997913003,1,1.0,3,0.8199561901545539,50,1.4947845832042289e-63,1.0,7.627299172104777e-32
RJP_0193,25.625,73.375,149828.27576187253,2,0.9999938227302194,3,0.8199561901545539,50,1.2923297927652944e-06,4.884939985528699e-06,0.9999938227302194
RJP_0194,26.375,77.125,149528.4080236554,2,0.9999999999993818,3,0.8199561901545539,50,6.168956617631496e-13,2.0681229569078437e-36,0.9999999999993818
RJP_0195,27.625,74.625,149449.6518546939,1,1.0,3,0.8199561901545539,50,6.796402467318514e-60,1.0,4.311114620238547e-25
RJP_0196,26.875,73.875,148928.59369140863,1,0.9999999976494998,3,0.8199561901545539,50,1.5749670308053108e-40,0.9999999976494998,2.3505011274653382e-09
RJP_0197,26.375,76.125,148495.17669969797,2,0.9999999999989377,3,0.8199561901545539,50,1.0615187546003028e-12,8.558310599566528e-31,0.9999999999989377
RJP_0198,24.625,76.375,148171.64057411253,0,1.0,3,0.8199561901545539,50,1.0,6.81196968932133e-92,5.494647055636235e-53
RJP_0199,29.375,73.875,148152.94856008887,2,1.0,3,0.8199561901545539,50,8.836433241899439e-76,3.90611445391605e-16,1.0
