point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2,prob_cluster3
TNP_0020,Winter,1,1.0,4,0.8156636274587128,50,1.670849900247494e-280,1.0,1.588437711501771e-36,1.1785499870016822e-273
TNP_0020,Summer,3,1.0,4,0.8156636274587128,50,2.3838828766217746e-58,4.172218835337472e-34,2.2310818466934168e-87,1.0
TNP_0020,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,2.4623903466040873e-29,2.218626013354027e-28,6.801531365602344e-114
TNP_0020,Retreat,2,0.999999999781946,4,0.8156636274587128,50,4.925279947254508e-117,2.1805368273084432e-10,0.999999999781946,3.1448768158594135e-154
TNP_0021,Winter,1,1.0,4,0.8156636274587128,50,2.8431819597171006e-221,1.0,1.6687150251590438e-18,9.438422154554078e-255
TNP_0021,Summer,3,1.0,4,0.8156636274587128,50,6.734802977283798e-37,2.593479974391073e-28,5.946977122987157e-61,1.0
TNP_0021,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.230599357730437e-30,2.3769464733271836e-36,3.742009551325843e-63
TNP_0021,Retreat,2,0.9999999999491669,4,0.8156636274587128,50,4.6510097570426807e-97,5.083339163043299e-11,0.9999999999491669,1.4305383614887974e-150
TNP_0022,Winter,1,1.0,4,0.8156636274587128,50,1.6148716276312198e-272,1.0,1.2538043070481614e-32,3.19240125067482e-272
TNP_0022,Summer,3,1.0,4,0.8156636274587128,50,4.3516827889419373e-54,8.590298374429235e-33,4.239237944498929e-81,1.0
TNP_0022,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,3.796622897240144e-30,2.5381274695262614e-31,5.8783374061822154e-108
TNP_0022,Retreat,2,0.9999999999295657,4,0.8156636274587128,50,6.168180171471315e-114,7.043457376442108e-11,0.9999999999295657,2.8330489022776317e-155
TNP_0023,Winter,1,1.0,4,0.8156636274587128,50,6.864489061259691e-225,1.0,7.883387592431883e-35,3.304959961139492e-173
TNP_0023,Summer,3,0.9999999999999964,4,0.8156636274587128,50,3.722579573706761e-32,2.029095014634196e-15,6.384245367786726e-36,0.9999999999999964
TNP_0023,Monsoon,2,0.999999986045145,4,0.8156636274587128,50,5.053252344302943e-41,1.3954854221002044e-08,0.999999986045145,1.2614507618769016e-63
TNP_0023,Retreat,2,0.9919768102286879,4,0.8156636274587128,50,6.548745188993877e-115,0.008023189771312127,0.9919768102286879,1.0001848497027756e-132
TNP_0024,Winter,1,0.9999999999542197,4,0.8156636274587128,50,6.501159831538554e-190,0.9999999999542197,4.578031657962127e-11,1.1271524794298962e-242
TNP_0024,Summer,3,1.0,4,0.8156636274587128,50,3.5369134009591896e-33,3.3446588659407897e-33,1.8803192562163198e-73,1.0
TNP_0024,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,3.1727041561863517e-34,5.945483369302579e-45,5.787709485736644e-61
TNP_0024,Retreat,2,0.999999999998364,4,0.8156636274587128,50,1.4464484400463198e-75,1.636130186169747e-12,0.999999999998364,5.481322254152829e-139
TNP_0025,Winter,1,1.0,4,0.8156636274587128,50,7.6896e-319,1.0,2.9307915859745184e-47,2.493834360919294e-280
TNP_0025,Summer,3,1.0,4,0.8156636274587128,50,9.499304884290653e-63,6.343360045458085e-32,1.2034259860669758e-82,1.0
TNP_0025,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.0186095065594632e-27,6.497747193366889e-26,7.825419977445394e-111
TNP_0025,Retreat,2,0.9999999975593967,4,0.8156636274587128,50,3.6185222892439636e-127,2.4406036292037728e-09,0.9999999975593967,2.7972546125079564e-157
TNP_0026,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,7.383362319522474e-103,2.927783414502841e-295
TNP_0026,Summer,3,1.0,4,0.8156636274587128,50,1.160158280831012e-92,6.506398013063497e-24,1.2490527109882757e-72,1.0
TNP_0026,Monsoon,2,0.9999999994504876,4,0.8156636274587128,50,1.5631453999129655e-40,5.495127164434992e-10,0.9999999994504876,5.842934655504655e-136
TNP_0026,Retreat,1,1.0,4,0.8156636274587128,50,1.3455580441150807e-223,1.0,4.142948450375936e-18,2.8925529475655343e-170
TNP_0027,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,4.572562771927766e-118,8.334192913425329e-289
TNP_0027,Summer,3,1.0,4,0.8156636274587128,50,9.16582574386976e-114,2.0464910417461808e-16,6.1489759815089564e-65,1.0
TNP_0027,Monsoon,2,0.9918979280477654,4,0.8156636274587128,50,2.2090804767321217e-73,0.008102071952233546,0.9918979280477654,3.3699309970163885e-138
TNP_0027,Retreat,1,1.0,4,0.8156636274587128,50,1.4794741237407996e-259,1.0,1.1358290570079091e-29,2.9551923457240645e-175
TNP_0028,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.9141719181239232e-56,4.157783788167778e-281
TNP_0028,Summer,3,1.0,4,0.8156636274587128,50,2.0876757953696643e-69,2.20625678433354e-32,2.593404820975476e-86,1.0
TNP_0028,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.6060787982962122e-22,7.240699240575266e-16,4.63875795404478e-117
TNP_0028,Retreat,2,0.9999909193375613,4,0.8156636274587128,50,1.3424375278082636e-139,9.08066243817793e-06,0.9999909193375613,2.0500504353989228e-156
TNP_0029,Winter,1,1.0,4,0.8156636274587128,50,5.955187438198418e-248,1.0,2.0323119139796173e-43,4.106222174222567e-178
TNP_0029,Summer,1,0.9995425286907507,4,0.8156636274587128,50,3.6499550778117826e-63,0.9995425286907507,6.659049167215937e-16,0.0004574713092470122
TNP_0029,Monsoon,1,0.9999999999985754,4,0.8156636274587128,50,1.0129411194787327e-134,0.9999999999985754,1.423791839755736e-12,7.43811748387423e-111
TNP_0029,Retreat,1,1.0,4,0.8156636274587128,50,3.8994362919034875e-192,1.0,5.409679130625378e-20,1.5301341898823255e-166
TNP_0030,Winter,1,0.9999999999944436,4,0.8156636274587128,50,4.8480716563345206e-195,0.9999999999944436,5.556354694553428e-12,4.379213286921869e-247
TNP_0030,Summer,3,1.0,4,0.8156636274587128,50,1.3933120862118371e-30,6.369132368286294e-28,3.8982909076538876e-58,1.0
TNP_0030,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,7.635137002780047e-34,3.3075939604436603e-48,1.0632865450443624e-51
TNP_0030,Retreat,2,0.9999999999950546,4,0.8156636274587128,50,8.33652922038302e-83,4.9457660257885406e-12,0.9999999999950546,7.764818418293141e-141
TNP_0031,Winter,1,1.0,4,0.8156636274587128,50,5.148497812404708e-279,1.0,2.9537375530331504e-46,2.7449713122747958e-220
TNP_0031,Summer,3,1.0,4,0.8156636274587128,50,1.881479986937559e-49,4.7456817568480916e-29,3.924367679061242e-65,1.0
TNP_0031,Monsoon,2,0.9999999970949318,4,0.8156636274587128,50,6.342712885620268e-15,2.9050620777795905e-09,0.9999999970949318,2.2455497445620393e-61
TNP_0031,Retreat,2,0.9993825829462891,4,0.8156636274587128,50,8.75101053941763e-120,0.0006174170537115698,0.9993825829462891,1.0510189122144652e-133
TNP_0032,Winter,1,1.0,4,0.8156636274587128,50,1.1272138144635067e-283,1.0,3.8694994706324245e-49,9.118401794969352e-234
TNP_0032,Summer,3,1.0,4,0.8156636274587128,50,4.120195987331025e-54,1.9617536664319838e-24,1.7631903570863673e-55,1.0
TNP_0032,Monsoon,2,0.9999994567189231,4,0.8156636274587128,50,2.72600942998946e-55,5.432810772755832e-07,0.9999994567189231,1.4769826985740085e-119
TNP_0032,Retreat,1,0.9805220729020304,4,0.8156636274587128,50,1.3765214763936125e-151,0.9805220729020304,0.0194779270979709,3.7101040413341713e-150
TNP_0033,Winter,1,1.0,4,0.8156636274587128,50,1.2694295052421976e-204,1.0,3.5631034746423667e-28,8.376016179663845e-176
TNP_0033,Summer,3,1.0,4,0.8156636274587128,50,4.29269308498131e-26,2.0289876233383398e-20,1.5872636244082002e-43,1.0
TNP_0033,Monsoon,2,0.9999999991482937,4,0.8156636274587128,50,1.670187914542017e-33,8.517067268676397e-10,0.9999999991482937,1.1869504043053297e-66
TNP_0033,Retreat,2,0.9999929036602417,4,0.8156636274587128,50,3.4256234519005045e-101,7.096339759104893e-06,0.9999929036602417,2.0984326526041e-136
TNP_0034,Winter,1,1.0,4,0.8156636274587128,50,6.4844550081433e-292,1.0,5.3343256990419855e-42,8.970636764672962e-262
TNP_0034,Summer,3,1.0,4,0.8156636274587128,50,1.1287266331642469e-55,1.562337390336735e-31,1.1384686424792426e-75,1.0
TNP_0034,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,4.3200481419714216e-27,8.24313158849177e-23,3.5739555999355725e-107
TNP_0034,Retreat,2,0.9999999938055613,4,0.8156636274587128,50,2.1254441706768657e-117,6.194439016742108e-09,0.9999999938055613,3.4288262514040157e-156
TNP_0035,Winter,1,1.0,4,0.8156636274587128,50,1.1950443915845092e-153,1.0,8.839763003309531e-31,4.485698606642914e-141
TNP_0035,Summer,1,1.0,4,0.8156636274587128,50,2.3477160663946127e-66,1.0,5.263581690923045e-21,1.960400690007007e-16
TNP_0035,Monsoon,1,0.9999999999999929,4,0.8156636274587128,50,4.29638318462622e-117,0.9999999999999929,1.0005836836980363e-14,3.682920565290391e-95
TNP_0035,Retreat,1,0.999999999991509,4,0.8156636274587128,50,2.752454654289581e-137,0.999999999991509,8.490235576749782e-12,4.4153260295468164e-129
TNP_0036,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.6370923475195942e-83,1.5347788530995978e-214
TNP_0036,Summer,3,0.9988351316404871,4,0.8156636274587128,50,2.498824294257098e-76,0.0011648683595131084,4.917436602409406e-28,0.9988351316404871
TNP_0036,Monsoon,1,0.7288650124028732,4,0.8156636274587128,50,5.595493341821776e-84,0.7288650124028732,0.2711349875971251,1.990500400110472e-76
TNP_0036,Retreat,1,1.0,4,0.8156636274587128,50,2.6563365410423898e-193,1.0,7.874445484252968e-19,2.725613766390339e-156
TNP_0037,Winter,1,1.0,4,0.8156636274587128,50,1.0993863819325916e-244,1.0,2.344675295985387e-25,1.6612317508234762e-259
TNP_0037,Summer,3,1.0,4,0.8156636274587128,50,2.0898886139956175e-45,9.516508258277439e-32,1.0335098462139422e-71,1.0
TNP_0037,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.0324188989060787e-31,8.754894027076042e-34,4.940769447831658e-90
TNP_0037,Retreat,2,0.9999999999725118,4,0.8156636274587128,50,1.1654669570004602e-99,2.7488634084680337e-11,0.9999999999725118,5.250252744272412e-155
TNP_0038,Winter,1,0.9999999999999787,4,0.8156636274587128,50,2.4020661089895255e-194,0.9999999999999787,2.2731541765008233e-14,2.113376289892295e-233
TNP_0038,Summer,3,1.0,4,0.8156636274587128,50,4.016146586414697e-37,2.341749207340123e-35,1.6609681982962936e-83,1.0
TNP_0038,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,3.537060465259653e-32,9.714128627315922e-39,4.7774487529174584e-63
TNP_0038,Retreat,2,0.9999999999956728,4,0.8156636274587128,50,5.725086969061147e-80,4.3275225740013846e-12,0.9999999999956728,6.578010784209065e-134
TNP_0039,Winter,1,1.0,4,0.8156636274587128,50,2.634562691507525e-187,1.0,2.292740965143346e-19,1.061614895004684e-213
TNP_0039,Summer,3,1.0,4,0.8156636274587128,50,2.259737447597678e-41,1.1193930188369432e-37,6.493691674900771e-91,1.0
TNP_0039,Monsoon,2,0.9999757833071662,4,0.8156636274587128,50,2.4214032463909113e-05,2.6603694088547797e-09,0.9999757833071662,7.388158944591625e-62
TNP_0039,Retreat,2,0.9999999998358691,4,0.8156636274587128,50,4.0625350667385836e-94,1.641306489528885e-10,0.9999999998358691,1.6645741924870248e-132
TNP_0040,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,6.772201030430832e-180,5.349161862331609e-252
TNP_0040,Summer,1,1.0,4,0.8156636274587128,50,1.2357844444348387e-228,1.0,3.746270258534034e-57,4.079704236974111e-36
TNP_0040,Monsoon,1,1.0,4,0.8156636274587128,50,5e-324,1.0,9.654971444047408e-78,5.048140374772118e-177
TNP_0040,Retreat,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.071614711545347e-99,2.5194223424820036e-222
TNP_0041,Winter,1,1.0,4,0.8156636274587128,50,3.696986794490827e-214,1.0,2.806606353088416e-30,1.1191679205400079e-204
TNP_0041,Summer,3,1.0,4,0.8156636274587128,50,1.6045132074444764e-39,1.0355503736582334e-30,5.333686626971329e-66,1.0
TNP_0041,Monsoon,2,0.9999333730711664,4,0.8156636274587128,50,1.5868663785527862e-70,6.662692883374986e-05,0.9999333730711664,1.0323875938115056e-108
TNP_0041,Retreat,2,0.9889702713759562,4,0.8156636274587128,50,9.239003210512565e-127,0.011029728624043446,0.9889702713759562,1.1540452030667753e-133
TNP_0042,Winter,1,1.0,4,0.8156636274587128,50,5.166780712321449e-235,1.0,1.1430862505987242e-32,2.8051832740722165e-223
TNP_0042,Summer,3,1.0,4,0.8156636274587128,50,1.9979533143444217e-42,5.6261480905913704e-33,2.1607453944554393e-76,1.0
TNP_0042,Monsoon,2,0.9999999999381846,4,0.8156636274587128,50,1.5534859843675235e-30,6.181538909446752e-11,0.9999999999381846,2.4881632090559734e-90
TNP_0042,Retreat,2,0.9999996886759958,4,0.8156636274587128,50,2.0766250816241273e-116,3.1132400497400936e-07,0.9999996886759958,4.217195755023974e-143
TNP_0043,Winter,1,1.0,4,0.8156636274587128,50,1.8667284368212802e-187,1.0,5.475486730859744e-21,6.705469974967408e-183
TNP_0043,Summer,3,1.0,4,0.8156636274587128,50,6.10634226836987e-25,9.277235412406254e-31,5.359466341615722e-64,1.0
TNP_0043,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,3.690868206813784e-22,2.85536735202588e-23,1.4264487891988402e-45
TNP_0043,Retreat,2,0.9999999999187921,4,0.8156636274587128,50,3.9094955643258567e-72,8.120763800536685e-11,0.9999999999187921,6.139087856264775e-121
TNP_0044,Winter,1,1.0,4,0.8156636274587128,50,2.307298188858293e-242,1.0,8.011796359922219e-25,8.701010263008115e-263
TNP_0044,Summer,3,1.0,4,0.8156636274587128,50,7.227497211260935e-48,1.2280051719922222e-30,5.958269367416328e-75,1.0
TNP_0044,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,2.967645434341435e-30,1.5559083743296048e-31,1.3324667768273788e-99
TNP_0044,Retreat,2,0.9999999999520339,4,0.8156636274587128,50,4.990657230959203e-109,4.796596380698473e-11,0.9999999999520339,3.2362931053279515e-151
TNP_0045,Winter,1,1.0,4,0.8156636274587128,50,6.807078076844788e-231,1.0,5.187104714412721e-21,3.041659924432692e-258
TNP_0045,Summer,3,1.0,4,0.8156636274587128,50,8.400926092574038e-42,6.873467957004309e-32,3.2702712950656167e-71,1.0
TNP_0045,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.3304477992096788e-30,2.2110588556411003e-34,4.517607414402299e-78
TNP_0045,Retreat,2,0.999999999982113,4,0.8156636274587128,50,6.96093194284844e-95,1.7887428460095807e-11,0.999999999982113,1.4849592072761997e-154
TNP_0046,Winter,1,0.9999938004007315,4,0.8156636274587128,50,1.0884132537269756e-128,0.9999938004007315,6.1995992692064004e-06,1.5036211044166318e-165
TNP_0046,Summer,3,1.0,4,0.8156636274587128,50,5.763080120112375e-22,2.4112667046492952e-32,2.968530987509281e-73,1.0
TNP_0046,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,5.120663777166488e-30,4.645682410617372e-51,1.2765897589883032e-31
TNP_0046,Retreat,2,0.9999999973167419,4,0.8156636274587128,50,2.2601793410724617e-45,2.683257281444062e-09,0.9999999973167419,3.41886173382835e-98
TNP_0047,Winter,1,0.9999999999991012,4,0.8156636274587128,50,6.3981649184962234e-195,0.9999999999991012,9.00247156523183e-13,3.0295605245908076e-236
