draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,n_shield_water_activations,n_shield_pcm_activations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
59,1,NONE_plain_tank,True,,1.0183348367527987,1.2269714675150478,0.8694738960322927,-0.1438810134214975,0.16191724122988038,rajasthan,1,,25.94491724122988,1680.549411343342,0.6387140232701873,4005,762.1304862950676,6.512299830776719e-11,1765.6918198972057,85.37093922563331,0.0,0.0,3.714982080646171e-05,0.0,72.43336139887404,72.43336139887404,0,247,0,0.0,0,8760,0.0,0.0,0.0
60,1,NONE_plain_tank,True,,0.9676435263676005,0.3794803866525007,0.8758297559391361,0.210752846070557,-1.7844940750439457,rajasthan,1,,23.998505924956056,1583.9643381167975,0.5983756110264136,3413,940.5909773660284,6.295146062331715e-11,1664.369338068254,80.74059069181331,0.0,0.0,0.00010301957845205981,0.0,72.66513760013547,72.66513760013547,0,1224,0,0.0,0,8760,0.0,0.0,0.0
61,1,NONE_plain_tank,True,,0.9450596433023176,0.47482294741591247,1.190860358239008,-0.02893248530920889,0.8721358033966533,rajasthan,1,,26.655135803396654,1623.310403735753,0.5225502384092678,2761,1328.0482775269084,6.634611473988753e-11,1693.1009923865392,70.06936916639957,0.0,0.0,0.00409984377534646,0.0,68.6198559256932,68.6198559256932,0,0,0,0.0,0,8760,0.0,0.0,0.0
62,1,NONE_plain_tank,True,,0.9550530111195155,-1.3881603982599344,1.0569919898604063,-0.2329181478443203,-0.42243656851439937,rajasthan,1,,25.360563431485602,1595.6611891613843,0.540603383815687,2803,1214.2255153123167,6.555672753901554e-11,1674.1536674375875,78.80004903293451,0.0,0.0,0.0014461142895013433,0.0,69.20700631650138,69.20700631650138,0,0,0,0.0,0,8760,0.0,0.0,0.0
63,1,NONE_plain_tank,True,,1.0023580079921315,1.4355926158327668,0.9211661770954837,0.4544132767074275,1.5451529502576404,rajasthan,1,,27.328152950257643,1586.9786947733267,0.6311933653498519,3835,764.4155183249962,6.178617475536327e-11,1676.3007368078888,89.48894733200748,0.0,0.0,0.0007644272213199356,0.0,72.77258458925088,72.77258458925088,0,1942,0,0.0,0,8760,0.0,0.0,0.0
64,1,NONE_plain_tank,True,,1.0534536900671225,-0.1753501080079718,0.9432519675657887,0.3581298682573675,0.677098132974677,rajasthan,1,,26.46009813297468,1652.8427816019612,0.6190648871652775,3785,848.1975213801345,6.1810752745134e-11,1748.1444523428602,95.53128405680619,0.0,0.0,0.0011828673170909932,0.0,72.86038789759752,72.86038789759752,0,1968,0,0.0,0,8760,0.0,0.0,0.0
65,1,NONE_plain_tank,True,,0.9465094776273708,0.4099636814528247,1.1758079797286474,0.037798635478261455,0.9977461928224911,rajasthan,1,,26.78074619282249,1578.8951478861584,0.5226521213136394,3119,1302.0055290295484,6.368735455233517e-11,1655.946052560986,77.39742190384536,0.0,0.0,0.00846357563721217,0.0,72.53438796327795,72.53438796327795,0,569,0,0.0,0,8760,0.0,0.0,0.0
66,1,NONE_plain_tank,True,,0.9769905592394266,-1.1446019681229567,1.0238228505811804,-0.009349250292975175,-1.7312976107440137,rajasthan,1,,24.051702389255986,1658.8297417615693,0.5460924851864148,2814,1239.5149489486214,6.603238392928456e-11,1733.8048856764326,75.33697211044793,0.0,0.0,0.0004977262583496402,0.0,69.60786770697099,69.60786770697099,0,0,0,0.0,0,8760,0.0,0.0,0.0
67,1,NONE_plain_tank,True,,0.9753479777520222,0.5957699198237627,1.1923967163937077,0.09524385322718532,-0.8681363732351883,rajasthan,1,,24.914863626764813,1675.8444806941989,0.5067626518468406,2932,1504.0502728884135,6.441457389672824e-11,1745.4461083886306,69.99373547849572,0.0,0.0,0.004772601997298002,0.0,72.60390674011826,72.60390674011826,0,538,0,0.0,0,8760,0.0,0.0,0.0
68,1,NONE_plain_tank,True,,0.9800363788635028,-1.2842514155344729,1.031022963648509,-0.06209267751775316,-1.1399577681626378,rajasthan,1,,24.643042231837363,1648.8710392117803,0.549608763693478,2890,1203.599469966204,6.581551931366039e-11,1726.9187368531836,78.38030447749988,0.0,0.0,0.0007179626860129372,0.0,70.23108391711953,70.23108391711953,0,0,0,0.0,0,8760,0.0,0.0,0.0
69,1,NONE_plain_tank,True,,0.9417760359522548,0.5505603468795841,0.926920964563595,-0.2282860407374483,-0.6217466929245212,rajasthan,1,,25.16125330707548,1587.0292241016411,0.5873460093143992,3279,966.170624392367,6.564058185705689e-11,1661.976163754103,75.23042403638844,0.0,0.0,0.00016036431004083981,0.0,71.79586844172013,71.79586844172013,0,0,0,0.0,0,8760,0.0,0.0,0.0
70,1,NONE_plain_tank,True,,0.9409512702119405,-0.04842121351655093,1.1422851668934544,-0.3247284162712445,1.1585763196199261,rajasthan,1,,26.941576319619926,1585.3057204148013,0.5347365732877383,2895,1221.9800980937107,6.587768717013932e-11,1660.2216846293488,75.1676703975417,0.0,0.0,0.003510973620356856,0.0,68.57291833828387,68.57291833828387,0,0,0,0.0,0,8760,0.0,0.0,0.0
71,1,NONE_plain_tank,True,,0.9996290973497453,-1.3751872675099335,1.175910202342979,0.3150849429352993,-0.4076762705666943,rajasthan,1,,25.37532372943331,1655.3182738417638,0.5139361978677734,3023,1428.1728800060587,6.365121044973114e-11,1737.9309530775172,83.03626392788263,0.0,0.0,0.007787242967722017,0.0,72.67033419038658,72.67033419038658,0,646,0,0.0,0,8760,0.0,0.0,0.0
72,1,NONE_plain_tank,True,,1.038687789975615,1.1905022782804613,0.9319967990572036,0.457852322801383,-0.3296606049513553,rajasthan,1,,25.453339395048644,1680.377214091671,0.6156486032865106,3713,891.5101643068971,6.219243446863255e-11,1765.1164257267035,85.00303414611487,0.0,0.0,0.00027030165997310495,0.0,72.79471501756512,72.79471501756512,0,1982,0,0.0,0,8760,0.0,0.0,0.0
73,1,NONE_plain_tank,True,,1.002698016508952,1.4491332708839706,0.8939349318102389,-0.2534218929108649,1.2500986706913002,rajasthan,1,,27.033098670691302,1645.5440892035028,0.6367745976356087,4069,742.7901687833357,6.498998801018437e-11,1731.5177481295145,86.14524851218425,0.0,0.0,0.00010729154162055915,0.0,72.50171775491825,72.50171775491825,0,202,0,0.0,0,8760,0.0,0.0,0.0
74,1,NONE_plain_tank,True,,1.019252188083253,-1.1449062050661696,1.1143279154761696,-0.11082089745277002,-1.0126453864714433,rajasthan,1,,24.770354613528557,1732.591458741978,0.537849251230351,2883,1326.464964779905,6.623623666797128e-11,1809.5102689975183,77.25825322805892,0.0,0.0,0.0012991407259913788,0.0,70.09817483157197,70.09817483157197,0,0,0,0.0,0,8760,0.0,0.0,0.0
75,1,NONE_plain_tank,True,,0.9962117179223219,0.7566989497637557,1.0142958411405751,-0.30893621389138315,-0.2980509711032564,rajasthan,1,,25.484949028896743,1695.1073360870712,0.5775032843067371,3372,1064.801157122165,6.637213849376243e-11,1770.0436910119752,75.20941530403097,0.0,0.0,0.00035120695549103803,0.0,71.92818535379405,71.92818535379405,0,0,0,0.0,0,8760,0.0,0.0,0.0
76,1,NONE_plain_tank,True,,1.0060227283668481,0.8610446406077763,1.0034544232973488,-0.40602946068382295,-1.1365989452987821,rajasthan,1,,24.64640105470122,1731.5399845707207,0.5765792786003754,3318,1101.0874550012684,6.660635227863653e-11,1803.8379058997243,72.6127612798293,0.0,0.0,0.00019003893824895505,0.0,72.0131953245836,72.0131953245836,0,3,0,0.0,0,8760,0.0,0.0,0.0
77,1,NONE_plain_tank,True,,0.9911876630037335,-1.4423160229286558,0.8865194765781895,-0.4092507874785474,-0.46297606633314325,rajasthan,1,,25.320023933666857,1601.3485908867187,0.607173056559432,3584,872.6195879283558,6.463722156876905e-11,1691.7987925385141,90.72740540655606,0.0,0.0,0.00019999029659818562,0.0,72.33237917144027,72.33237917144027,0,39,0,0.0,0,8760,0.0,0.0,0.0
78,1,NONE_plain_tank,True,,0.9758789192898725,0.7176920278185377,1.1003059711450263,-0.022562990764368296,0.6372864313922801,rajasthan,1,,26.42028643139228,1665.9813560365337,0.5554104244684601,3177,1157.2377762621231,6.62463570167004e-11,1739.7371753046348,73.99773725254543,0.0,0.0,0.0012892020561596268,0.0,70.22963165458548,70.22963165458548,0,0,0,0.0,0,8760,0.0,0.0,0.0
79,1,NONE_plain_tank,True,,0.9762119569996336,-1.3150093648537151,0.8712841257593731,-0.274158981278788,-1.6416397173360968,rajasthan,1,,24.141360282663904,1601.8238551158042,0.5982975311474923,3310,929.5251130483578,6.51374559488088e-11,1686.4275560882647,84.9416458815414,0.0,0.0,8.888187203685888e-05,0.0,72.3083425389747,72.3083425389747,0,16,0,0.0,0,8760,0.0,0.0,0.0
80,1,NONE_plain_tank,True,,1.0455464909732006,0.7792110626288689,1.0595119366046026,-0.07702894116448955,-1.5086839198046595,rajasthan,1,,24.27431608019534,1816.9195722609509,0.5655769817689253,3249,1214.6143157254849,6.700104587907253e-11,1888.0129121838233,71.43452595743874,0.0,0.0,0.0002505185528269752,0.0,72.36177679418256,72.36177679418256,0,19,0,0.0,0,8760,0.0,0.0,0.0
81,1,NONE_plain_tank,True,,1.0607291596983652,-0.4313327880575093,1.043389620083098,-0.37216364237212396,0.44975390156813155,rajasthan,1,,26.23275390156813,1762.1012555994346,0.5862003347147579,3670,1031.6871906306037,6.57591345135981e-11,1848.7612682727008,86.9033697892402,0.0,0.0,0.0007365697190753757,0.0,72.3066690116448,72.3066690116448,0,51,0,0.0,0,8760,0.0,0.0,0.0
