case_id,regime_id,pcm_id,arrangement,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,n_shield_water_activations,n_shield_pcm_activations,split
c2_savE__OM50_bnd_radial_dmin_fmax,2,savE® OM50,radial,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_bnd_radial_dmax_fmin,2,savE® OM50,radial,boundary,0,0.08,22,0.01,sim_v2_rajasthan,6.257333278656006,True,,0.04,0.11795633216678478,0.7748026818900952,0.00012656760018508084,2.1094600030846813e-09,15.568030585685188,0.18349601162052018,False,rajasthan,2.0,savE® OM50,24.524,1587.91371129679,0.5407885870959914,,1197.2053156210854,8.107182156858496e-09,1660.3947278921773,72.89440768343759,79.88834484082386,79.99036044701197,0.0015876159514906073,5.667801760614009,68.84756435597893,62.379347606196795,0.0,0.0,84.0,8760.0,0.0,1299.0,train
c2_savE__OM50_bnd_radial_dmax_fmax,2,savE® OM50,radial,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.886979341506958,True,,0.04,0.11795633216678478,0.7748026818900952,0.0017629619459263797,1.4691349549386498e-07,77.84015292842594,0.18349601162052018,False,rajasthan,2.0,savE® OM50,24.524,1588.9898827764841,0.5416159028304051,,1195.0484293436446,5.645824417873227e-07,1661.4113273221037,72.83617190317858,81.42904473049734,81.53118988716493,0.0016298075740594114,5.667801760614009,68.97618837474009,62.429445955183034,0.0,0.0,87.0,8760.0,0.0,1460.0,holdout
c2_Paraffin_HDPE_PCM3_lhs_singlelayer_000,2,Paraffin/HDPE PCM3,single-layer,lhs,20263516,0.07949242190323903,12,0.019312736990641795,sim_v2_rajasthan,6.501301050186157,True,,0.039746210951619516,0.06312291563672515,0.744440393172595,0.00023373260755737423,7.52336062648744e-09,29.87536666591657,0.15437330009629982,True,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1589.6092751262552,0.5388473015154889,,1202.2664211398242,2.8926172206476698e-08,1662.2398365589393,73.00215121377421,35.6197176144109,35.652546733609924,0.001967730570391889,3.0046507843081174,68.924981187439,62.397746647706626,0.0,0.0,93.0,8760.0,0.0,1747.0,train
c2_Paraffin_HDPE_PCM3_lhs_singlelayer_001,2,Paraffin/HDPE PCM3,single-layer,lhs,20263516,0.034256912685479514,24,0.03468635764565003,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_lhs_singlelayer_002,2,Paraffin/HDPE PCM3,single-layer,lhs,20263516,0.0369418014431359,34,0.02802845166995354,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_Paraffin_HDPE_PCM3_lhs_singlelayer_003,2,Paraffin/HDPE PCM3,single-layer,lhs,20263516,0.06371725933998243,18,0.04746439848268156,sim_v2_rajasthan,6.428205490112305,True,,0.031858629669991215,0.04876097544805619,0.7585379524424503,0.0009921841301734303,7.848903820457415e-08,58.85302062688835,0.1334425290265005,True,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1591.107798969725,0.5395585223015935,,1200.4122047989888,3.019549608512285e-07,1663.7645290970966,73.0241710504059,29.964193759355833,29.989574542201396,0.0019062506855434167,2.3210224313274748,69.05918309264649,62.21337973337025,0.0,0.0,108.0,8760.0,0.0,4008.0,train
c2_Paraffin_HDPE_PCM3_lhs_staggered_000,2,Paraffin/HDPE PCM3,staggered,lhs,20263517,0.022999172757185896,31,0.03126473893524723,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_lhs_staggered_001,2,Paraffin/HDPE PCM3,staggered,lhs,20263517,0.07863618976796025,19,0.011702192299902407,sim_v2_rajasthan,6.535947561264038,True,,0.03931809488398012,0.09674969511520116,0.6051178977206383,0.00041185542907084107,8.032685717909665e-09,17.907434929940784,0.08033480636791107,True,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1587.8674056788107,0.5387649268347862,,1202.4811793162078,3.088578815050529e-08,1660.403079796961,72.91873676800411,53.738352121816575,53.78872741736669,0.0021892181254627684,4.605285487483576,69.03572377220343,62.375348981152435,0.0,0.0,87.0,8760.0,0.0,1623.0,train
c2_Paraffin_HDPE_PCM3_lhs_staggered_002,2,Paraffin/HDPE PCM3,staggered,lhs,20263517,0.058247768246389775,29,0.02557480170560518,sim_v2_rajasthan,5.741459131240845,True,,0.029123884123194888,0.06001564614031006,0.6858103922382885,0.0007268296529085683,3.098087374481746e-08,28.989134841071657,0.0847618206781644,True,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1590.9195222282508,0.5399040864648417,,1199.5112880501808,1.1918040926695441e-07,1663.531737639958,72.98374881912343,37.35259038821121,37.383852131282076,0.001987464601186619,2.856744756278759,69.14922347572231,62.19379230873445,0.0,0.0,107.0,8760.0,0.0,4045.0,train
c2_Paraffin_HDPE_PCM3_lhs_staggered_003,2,Paraffin/HDPE PCM3,staggered,lhs,20263517,0.038192575575639,13,0.04585354260679015,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_Paraffin_HDPE_PCM3_lhs_radial_000,2,Paraffin/HDPE PCM3,radial,lhs,20263518,0.07310245060325199,36,0.022223337317623056,sim_v2_rajasthan,5.397167682647705,True,,0.036551225301625995,0.14727428627670494,0.7955641423396221,0.0005474620177397857,2.0277388481362992e-08,31.614397055159962,0.18965260166089548,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1586.469536543186,0.5397155261562132,,1200.002881676693,7.798401979522798e-08,1658.8431499011524,72.77656724465616,83.05451093927495,83.13139526993871,0.002668985884916166,7.010256026771156,69.57806406577382,62.38837307478061,0.0,0.0,88.0,8760.0,0.0,1710.0,train
c2_Paraffin_HDPE_PCM3_lhs_radial_001,2,Paraffin/HDPE PCM3,radial,lhs,20263518,0.04765569978373213,25,0.04910047970345371,sim_v2_rajasthan,6.499156951904297,True,,0.023827849891866065,0.028334345169226578,0.8227301393455151,0.0006119145619208832,5.007549754640682e-08,45.53488829089196,0.14745044787994163,True,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1592.9852879584766,0.5396517939890126,,1200.1690371493237,1.9263696159563918e-07,1665.644759536034,73.02337950681661,19.046237007288415,19.060994145171875,0.0019222773656807461,1.3487148300551852,68.96535607052773,62.1373298500706,0.0,0.0,126.0,8760.0,0.0,6283.0,train
c2_Paraffin_HDPE_PCM3_lhs_radial_002,2,Paraffin/HDPE PCM3,radial,lhs,20263518,0.0607642310915253,18,0.016818749998267133,sim_v2_rajasthan,5.848597288131714,True,,0.03038211554576265,0.042290726249667836,0.5796141840243088,0.0005067499804770005,1.4204835388782371e-08,19.887738961448093,0.05585315343436096,True,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1591.316837321706,0.5394540347646563,,1200.6846131736986,5.464698818759586e-08,1663.9976518287713,73.04603647656737,26.06783686932821,26.08984455423115,0.0018658843505954697,2.013038569484189,69.01776441244019,62.214111672752516,0.0,0.0,109.0,8760.0,0.0,4009.0,train
c2_Paraffin_HDPE_PCM3_lhs_radial_003,2,Paraffin/HDPE PCM3,radial,lhs,20263518,0.028595866722621228,12,0.037854589820736556,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_bnd_singlelayer_dmin_fmin,2,Paraffin/HDPE PCM3,single-layer,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_bnd_singlelayer_dmin_fmax,2,Paraffin/HDPE PCM3,single-layer,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_bnd_singlelayer_dmax_fmin,2,Paraffin/HDPE PCM3,single-layer,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.356722116470337,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1586.5664767910696,0.5385137623721699,,1203.1359875837938,4.189974290681618e-08,1659.0526408672054,72.87652007372351,64.60779580485246,64.66924617601681,0.002338953236882471,5.614721411138956,69.0860767485028,62.459473863480554,0.0,0.0,87.0,8760.0,0.0,1516.0,holdout
c2_Paraffin_HDPE_PCM3_bnd_singlelayer_dmax_fmax,2,Paraffin/HDPE PCM3,single-layer,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.222671747207642,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1587.2454392388938,0.5391288774213274,,1201.532327513777,2.217999548237851e-06,1659.7072470722626,72.85284589392701,65.94982451302951,66.01130735968754,0.002368530577523364,5.614721411138956,69.28908472918643,62.39584830277902,0.0,0.0,87.0,8760.0,0.0,1658.0,train
c2_Paraffin_HDPE_PCM3_bnd_staggered_dmin_fmin,2,Paraffin/HDPE PCM3,staggered,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_bnd_staggered_dmin_fmax,2,Paraffin/HDPE PCM3,staggered,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_bnd_staggered_dmax_fmin,2,Paraffin/HDPE PCM3,staggered,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.009095668792725,True,,0.04,0.11795633216678478,0.5419076836902142,0.000591646517371096,9.860775289518268e-09,15.568030585685188,0.06309152566226389,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1586.5664767910696,0.5385137623721699,,1203.1359875837938,3.791070928706451e-08,1659.0526408672054,72.87652007372351,64.60779580485246,64.66924617601681,0.002338953236882471,5.614721411138956,69.0860767485028,62.459473863480554,0.0,0.0,87.0,8760.0,0.0,1516.0,holdout
c2_Paraffin_HDPE_PCM3_bnd_staggered_dmax_fmax,2,Paraffin/HDPE PCM3,staggered,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.384928464889526,True,,0.04,0.11795633216678478,0.5419076836902142,0.006317799485241302,5.264832904367752e-07,77.84015292842594,0.06309152566226389,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1587.2454392388938,0.5391288774213274,,1201.532327513777,2.0246426792509907e-06,1659.7072470722626,72.85284589392701,65.94982451302951,66.01130735968754,0.002368530577523364,5.614721411138956,69.28908472918643,62.39584830277902,0.0,0.0,87.0,8760.0,0.0,1658.0,train
c2_Paraffin_HDPE_PCM3_bnd_radial_dmin_fmin,2,Paraffin/HDPE PCM3,radial,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM3_bnd_radial_dmin_fmax,2,Paraffin/HDPE PCM3,radial,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_Paraffin_HDPE_PCM3_bnd_radial_dmax_fmin,2,Paraffin/HDPE PCM3,radial,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.524961233139038,True,,0.04,0.11795633216678478,0.7748026818900952,0.00012656760018508084,2.1094600030846813e-09,15.568030585685188,0.18349601162052018,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1586.5664767910696,0.5385137623721699,,1203.1359875837938,8.110024068250352e-09,1659.0526408672054,72.87652007372351,64.60779580485246,64.66924617601681,0.002338953236882471,5.614721411138956,69.0860767485028,62.459473863480554,0.0,0.0,87.0,8760.0,0.0,1516.0,holdout
c2_Paraffin_HDPE_PCM3_bnd_radial_dmax_fmax,2,Paraffin/HDPE PCM3,radial,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.6411168575286865,True,,0.04,0.11795633216678478,0.7748026818900952,0.0017629619459263797,1.4691349549386498e-07,77.84015292842594,0.18349601162052018,False,rajasthan,2.0,Paraffin/HDPE PCM3,24.524,1587.2454392388938,0.5391288774213274,,1201.532327513777,5.649701301781627e-07,1659.7072470722626,72.85284589392701,65.94982451302951,66.01130735968754,0.002368530577523364,5.614721411138956,69.28908472918643,62.39584830277902,0.0,0.0,87.0,8760.0,0.0,1658.0,train
c2_Paraffin_HDPE_PCM6_lhs_singlelayer_000,2,Paraffin/HDPE PCM6,single-layer,lhs,20262983,0.040341474897439465,36,0.028660551987581336,sim_v2_rajasthan,5.672018527984619,True,,0.020170737448719733,0.024750640098003557,0.6292667620699186,0.0008907834486758526,4.255057556741877e-08,22.499870148559648,0.04564926419433377,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1593.1044108689014,0.5394926477930495,,1200.5839455475343,1.6368792734647793e-07,1665.7797231560403,73.03829862565001,16.84932698501051,16.862497405731514,0.0019009979581332023,1.1793680006698695,68.94408314630869,62.13349412958075,0.0,0.0,124.0,8760.0,0.0,6334.0,train
c2_Paraffin_HDPE_PCM6_lhs_singlelayer_001,2,Paraffin/HDPE PCM6,single-layer,lhs,20262983,0.07707249457553114,12,0.040924410101786816,sim_v2_rajasthan,5.8345787525177,True,,0.03853624728776557,0.05753181981205371,0.5330753587931344,0.002491773342790858,1.6995725693512214e-07,61.37980905838416,0.05866106872226622,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1590.0598216413175,0.5389090562676233,,1202.1054209655194,6.537453098355475e-07,1662.6989671028996,73.009720015636,32.42580159769343,32.45637505859351,0.0019418135215994935,2.7413912140443593,68.95425714195576,62.44120574614551,0.0,0.0,94.0,8760.0,0.0,1810.0,train
c2_Paraffin_HDPE_PCM6_lhs_singlelayer_002,2,Paraffin/HDPE PCM6,single-layer,lhs,20262983,0.024371810175966215,20,0.016770122537696903,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_lhs_singlelayer_003,2,Paraffin/HDPE PCM6,single-layer,lhs,20262983,0.059109406174909035,25,0.03233541680976284,sim_v2_rajasthan,7.07940936088562,True,,0.029554703087454517,0.05406776477816643,0.717917400122464,0.0007773155536724615,4.189137070118437e-08,37.19450206047003,0.10029135962845996,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1590.9678352037538,0.5395642044155259,,1200.3973910186412,1.6117879424665878e-07,1663.608044492421,73.01022183446007,32.905695570485925,32.93445938958091,0.0019456628466764999,2.5763289916796306,69.103038992823,62.24282054603743,0.0,0.0,105.0,8760.0,0.0,4031.0,holdout
c2_Paraffin_HDPE_PCM6_lhs_staggered_000,2,Paraffin/HDPE PCM6,staggered,lhs,20262984,0.056528129349094416,18,0.04126545572938415,sim_v2_rajasthan,4.7600016593933105,True,,0.028264064674547208,0.03404826329154965,0.6272414420339216,0.0012979147270689615,8.926507118396657e-08,45.39363369454236,0.06341331783567467,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1591.6643217854025,0.539311288928549,,1201.0567643636912,3.4340024925914324e-07,1664.3768146620585,73.07538995900343,21.229591122232375,21.24769286319051,0.0018197767404219151,1.6223997458423407,68.97576711447269,62.25958057501442,0.0,0.0,110.0,8760.0,0.0,4074.0,train
c2_Paraffin_HDPE_PCM6_lhs_staggered_001,2,Paraffin/HDPE PCM6,staggered,lhs,20262984,0.06866230810266039,11,0.023629146429951134,sim_v2_rajasthan,7.220985412597656,True,,0.03433115405133019,0.03728863604773614,0.6558921550927345,0.0003865664488176064,1.5223725373362392e-08,31.57258354102327,0.08724991288168558,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1591.2055419809262,0.5390339430972473,,1201.7798298062507,5.857455201778173e-08,1663.9144245870818,73.07264038646613,21.798403180520978,21.81821398812114,0.0018287732653816185,1.7768035076746274,68.95716762231511,62.21209092095441,0.0,0.0,100.0,8760.0,0.0,3896.0,train
c2_Paraffin_HDPE_PCM6_lhs_staggered_002,2,Paraffin/HDPE PCM6,staggered,lhs,20262984,0.027704328955680337,30,0.016062393983172565,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_lhs_staggered_003,2,Paraffin/HDPE PCM6,staggered,lhs,20262984,0.03724809299621268,26,0.035697697984190056,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_Paraffin_HDPE_PCM6_lhs_radial_000,2,Paraffin/HDPE PCM6,radial,lhs,20262985,0.0628304375309088,27,0.04711951709386534,sim_v2_rajasthan,7.265294790267944,True,,0.0314152187654544,0.07012980546081403,0.8311908669902083,0.0009624534472449324,7.558390276584537e-08,57.612219160093225,0.2062451042134905,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1590.32180362621,0.539669298549448,,1200.1234011912186,2.908206134321567e-07,1662.9099319253696,72.96392674644893,41.83892570248434,41.876251817467576,0.0020541913695620055,3.341685230207789,69.19759684201692,62.2472233854265,0.0,0.0,98.0,8760.0,0.0,3962.0,train
c2_Paraffin_HDPE_PCM6_lhs_radial_001,2,Paraffin/HDPE PCM6,radial,lhs,20262985,0.03175751588747276,32,0.02501710192038517,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_lhs_radial_002,2,Paraffin/HDPE PCM6,radial,lhs,20262985,0.03540951093346685,8,0.03061501747746051,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_lhs_radial_003,2,Paraffin/HDPE PCM6,radial,lhs,20262985,0.07427867373476524,18,0.011386260281187485,sim_v2_rajasthan,6.812870740890503,True,,0.03713933686738262,0.0772491207820355,0.7888006056351881,0.00010283208450506715,1.9514547990529355e-09,16.45845017601209,0.18494706705630984,True,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1589.0524853545628,0.5388440521142837,,1202.2748926200316,7.503099770504233e-09,1661.6323965896013,72.95741139427378,42.98672815383816,43.027806097270435,0.002068169343333582,3.680920605263992,69.00072240699777,62.45824526714293,0.0,0.0,88.0,8760.0,0.0,1719.0,train
c2_Paraffin_HDPE_PCM6_bnd_singlelayer_dmin_fmin,2,Paraffin/HDPE PCM6,single-layer,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_Paraffin_HDPE_PCM6_bnd_singlelayer_dmin_fmax,2,Paraffin/HDPE PCM6,single-layer,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_bnd_singlelayer_dmax_fmin,2,Paraffin/HDPE PCM6,single-layer,boundary,0,0.08,22,0.01,sim_v2_rajasthan,6.698607921600342,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1586.4383440356155,0.5381826100687954,,1203.9993313220793,4.1909581689551614e-08,1658.9202969731862,72.87361802602018,63.36957701438458,63.432353490284584,0.002338341481002752,5.620619227747295,69.03080656926126,62.4789340411358,0.0,0.0,84.0,8760.0,0.0,1445.0,train
c2_Paraffin_HDPE_PCM6_bnd_singlelayer_dmax_fmax,2,Paraffin/HDPE PCM6,single-layer,boundary,0,0.08,22,0.05,sim_v2_rajasthan,6.7784459590911865,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1587.094052882359,0.5387589359150814,,1202.496798180884,2.2181357284736625e-06,1659.5527088550843,72.85100396588521,64.61829719331008,64.68110621200478,0.0023679875890200166,5.620619227747295,69.18573550593838,62.457942888111575,0.0,0.0,87.0,8760.0,0.0,1596.0,train
c2_Paraffin_HDPE_PCM6_bnd_staggered_dmin_fmin,2,Paraffin/HDPE PCM6,staggered,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_bnd_staggered_dmin_fmax,2,Paraffin/HDPE PCM6,staggered,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_bnd_staggered_dmax_fmin,2,Paraffin/HDPE PCM6,staggered,boundary,0,0.08,22,0.01,sim_v2_rajasthan,6.587576627731323,True,,0.04,0.11795633216678478,0.5419076836902142,0.000591646517371096,9.860775289518268e-09,15.568030585685188,0.06309152566226389,False,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1586.4383440356155,0.5381826100687954,,1203.9993313220793,3.791961137586222e-08,1658.9202969731862,72.87361802602018,63.36957701438458,63.432353490284584,0.002338341481002752,5.620619227747295,69.03080656926126,62.4789340411358,0.0,0.0,84.0,8760.0,0.0,1445.0,holdout
c2_Paraffin_HDPE_PCM6_bnd_staggered_dmax_fmax,2,Paraffin/HDPE PCM6,staggered,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.957031965255737,True,,0.04,0.11795633216678478,0.5419076836902142,0.006317799485241302,5.264832904367752e-07,77.84015292842594,0.06309152566226389,False,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1587.094052882359,0.5387589359150814,,1202.496798180884,2.0247669878055803e-06,1659.5527088550843,72.85100396588521,64.61829719331008,64.68110621200478,0.0023679875890200166,5.620619227747295,69.18573550593838,62.457942888111575,0.0,0.0,87.0,8760.0,0.0,1596.0,train
c2_Paraffin_HDPE_PCM6_bnd_radial_dmin_fmin,2,Paraffin/HDPE PCM6,radial,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_Paraffin_HDPE_PCM6_bnd_radial_dmin_fmax,2,Paraffin/HDPE PCM6,radial,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_Paraffin_HDPE_PCM6_bnd_radial_dmax_fmin,2,Paraffin/HDPE PCM6,radial,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.199041843414307,True,,0.04,0.11795633216678478,0.7748026818900952,0.00012656760018508084,2.1094600030846813e-09,15.568030585685188,0.18349601162052018,False,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1586.4383440356155,0.5381826100687954,,1203.9993313220793,8.111928441865049e-09,1658.9202969731862,72.87361802602018,63.36957701438458,63.432353490284584,0.002338341481002752,5.620619227747295,69.03080656926126,62.4789340411358,0.0,0.0,84.0,8760.0,0.0,1445.0,holdout
c2_Paraffin_HDPE_PCM6_bnd_radial_dmax_fmax,2,Paraffin/HDPE PCM6,radial,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.86511492729187,True,,0.04,0.11795633216678478,0.7748026818900952,0.0017629619459263797,1.4691349549386498e-07,77.84015292842594,0.18349601162052018,False,rajasthan,2.0,Paraffin/HDPE PCM6,24.524,1587.094052882359,0.5387589359150814,,1202.496798180884,5.650048180868446e-07,1659.5527088550843,72.85100396588521,64.61829719331008,64.68110621200478,0.0023679875890200166,5.620619227747295,69.18573550593838,62.457942888111575,0.0,0.0,87.0,8760.0,0.0,1596.0,train
