draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,arrangement,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,n_shield_water_activations,n_shield_pcm_activations,mean_f_melt,min_f_melt,max_f_melt
70,1,savE® OM49,True,1.0117765132960441,0.9767563238360477,-0.113233513707645,0.8775002307787856,-0.38056362933176247,0.5613130457344409,rajasthan,1,savE® OM49,radial,26.545313045734442,1747.2018399550943,0.6597917853451715,4356,703.3925776717398,1.5125835708877862e-07,1840.7281380610013,93.71695306255477,18.365792897253662,18.37276338778681,8.936177033354909e-05,0.738388917025206,72.10876713959642,62.11237886780201,0,0.0,269,8784,785,54167,0.3655892099734413,0.0,1.0
71,1,savE® OM49,True,0.9082445513642363,1.016965717952748,-0.08338892559395461,0.8994254491913328,0.4947574458189381,1.9697187223990542,rajasthan,1,savE® OM49,radial,27.953718722399056,1705.9447956573047,0.6774258253989197,4287,631.4274821799944,1.3930034611916403e-07,1809.426821216087,103.60000765615331,19.82108808431552,19.827423845407786,0.0007595411178590411,0.738388917025206,72.18258706222443,62.152099146854184,0,0.0,354,8784,14245,94556,0.4055986651492853,0.0,1.0
72,1,savE® OM49,True,0.9277588746834722,1.0698756605875892,-1.4065984609542332,1.0004462803454068,0.26988117916000565,-0.7852954343526926,rajasthan,1,savE® OM49,radial,25.198704565647308,1875.7238626559756,0.6226760497951294,3998,954.3349150393433,1.43671716377724e-07,1972.793319245048,97.37288361822198,20.290506379652207,20.298130026744744,0.0013806240333200173,0.738388917025206,72.17807717494821,62.14761712078129,0,0.0,347,8784,10822,82747,0.3586362334628473,0.0,1.0
73,1,savE® OM49,True,1.0288301561135933,1.0404843963871542,-0.44336806598589895,0.9509261232931786,0.033618072878150884,0.06976580447775005,rajasthan,1,savE® OM49,radial,26.053765804477752,1805.8064140069785,0.6441795988881427,4078,818.4640114202261,1.4284453197356736e-07,1902.313283403765,96.74097537539834,21.850205258986705,21.85740238551753,0.0007814795165771134,0.738388917025206,72.17422616077057,62.16540980417963,0,0.0,350,8784,11807,86031,0.37236598500102325,0.0,1.0
74,1,savE® OM49,True,0.9778135867947793,1.0371582227871818,0.5391969437230566,0.851208854212722,0.29656774932906826,-0.713224513717166,rajasthan,1,savE® OM49,radial,25.270775486282837,1790.031086118753,0.6763503654194603,4176,693.9374595379318,1.413632999600657e-07,1884.3856688934234,94.58854026774648,21.220465566230114,21.22777020842969,2.013714225411798e-05,0.738388917025206,72.18593638854634,62.163355477989974,0,0.0,354,8784,14799,94118,0.3936352336217004,0.0,1.0
75,1,savE® OM49,True,0.9486370037090875,1.0651500473028233,-0.4247014188375875,1.0732849127618804,0.36059196374686775,-1.640943319649005,rajasthan,1,savE® OM49,radial,24.343056680350998,1942.9405010590142,0.594825524644459,3826,1146.891209776096,1.4669638057713043e-07,2028.435961303536,85.85568640049236,20.5814043301065,20.589438272145685,0.0014424069046981628,0.738388917025206,72.16390673383924,62.16696275155501,0,0.0,339,8784,8746,75170,0.33325254393870696,0.0,1.0
76,1,savE® OM49,True,1.0740598946336468,0.9499038215625943,1.2986902423711304,1.0899059376654212,0.27716514197048125,-1.3204758260640093,rajasthan,1,savE® OM49,radial,24.663524173935993,1801.6459434926596,0.5707543918841946,3515,1214.70169369178,1.5041348068548289e-07,1871.5787968887787,70.27597449936923,21.351164071014804,21.359061586347163,0.0016250002709168418,0.738388917025206,72.14178919829254,62.15386565464583,0,0.0,304,8784,3883,59145,0.28554468397136734,0.0,1.0
77,1,savE® OM49,True,0.923495851164468,0.9956551835473229,1.4252031259458637,0.8959009935416696,0.47206540387717266,0.6262491713651515,rajasthan,1,savE® OM49,radial,26.610249171365155,1740.3407501963247,0.6667975475472474,4174,700.8791096808462,1.4277621192727458e-07,1830.490239351521,90.32624639504074,20.10841469314174,20.115272301460823,0.00015656335055369648,0.738388917025206,72.17474943466789,62.13877973141393,0,0.0,351,8784,12319,88972,0.3880789053230843,0.0,1.0
78,1,savE® OM49,True,1.051136573168479,0.9491206670336784,0.08973963697060405,0.8038624398806851,0.27120644645414804,-1.3126966418604127,rajasthan,1,savE® OM49,radial,24.67130335813959,1657.5474776847993,0.668307591801265,3996,692.0315057838546,1.438673298001855e-07,1748.209459967388,90.92470480129676,21.973463930792793,21.980986067249844,5.411038284432842e-06,0.738388917025206,72.15758568183388,62.14901342438997,0,0.0,342,8784,8925,80624,0.36202488289894647,0.0,1.0
79,1,savE® OM49,True,1.0416804445509025,0.9724944514132771,-0.251941704104959,1.0065966107641071,0.4046718831890045,-1.2624744991026344,rajasthan,1,savE® OM49,radial,24.721525500897368,1772.3126196951152,0.5967067038683227,3698,1051.0195900670574,1.4780608061247406e-07,1854.8771106661102,82.89284887042575,21.309490869898333,21.317330353446657,0.0012592092332406773,0.738388917025206,72.15984599076259,62.15147766116233,0,0.0,317,8784,5498,65982,0.31100227961768967,0.0,1.0
80,1,savE® OM49,True,1.0529476226343433,1.0140371393898948,-0.6259856243894697,1.1524339315700811,-0.014088197605948705,0.8167819812017827,rajasthan,1,savE® OM49,radial,26.800781981201784,1880.8694518038471,0.582273874523731,3754,1118.5604660883926,1.5449521400531594e-07,1965.5856098430522,84.96715320125543,18.105725368079334,18.112816507850187,0.002335124048197857,0.738388917025206,72.07049554710164,62.10814570378352,0,0.0,235,8784,95,29008,0.2989243327524611,0.0,1.0
81,1,savE® OM49,True,0.9653977308927182,0.9840955516980459,-0.6666459576878212,1.1034498892908593,-0.09450092819471445,1.6562683919298626,rajasthan,1,savE® OM49,radial,27.640268391929865,1796.136919733089,0.5964120586817705,3938,987.0357134453391,1.5287133329580742e-07,1884.7108721390823,88.77173171800983,16.98276009215231,16.98948080795223,0.002235307669284106,0.738388917025206,72.06739698541733,62.13272434589368,0,0.0,243,8784,128,30906,0.31355811576325954,0.0,1.0
82,1,savE® OM49,True,1.0880490301897536,0.9783815884521728,0.8167671873840705,1.039114016648393,0.46651449928791766,0.22783217459322636,rajasthan,1,savE® OM49,radial,26.211832174593226,1777.2641808508965,0.6081815942848234,3900,976.6333050428592,1.468117680169157e-07,1860.1952983323113,83.19177810018537,22.362385042549793,22.369619347931042,0.0019608191923418494,0.738388917025206,72.15111937031146,62.158394654956915,0,0.0,335,8784,6931,72099,0.3324999225796279,0.0,1.0
83,1,savE® OM49,True,0.9636739971284839,0.9618234692879675,1.2991715028686897,1.0621285126363857,-0.42913786816612454,1.7830714716952616,rajasthan,1,savE® OM49,radial,27.767071471695264,1786.915493106516,0.6124066391739754,4106,905.7566828736083,1.541922246143419e-07,1867.6678955204995,80.90904134951619,17.213381284203315,17.219991500905795,0.0008450801335322651,0.738388917025206,72.07166638757596,62.11774710567319,0,0.0,247,8784,222,34946,0.3295080614027455,0.0,1.0
84,1,savE® OM49,True,1.08253492982877,1.020231517945459,0.6898840728264215,0.8453656160245693,0.1590659038239871,1.448621487308304,rajasthan,1,savE® OM49,radial,27.432621487308307,1710.4396304813372,0.6971447593715294,4332,574.229757938939,1.3885949266082268e-07,1811.6154927845876,101.2929691693198,22.78259874682864,22.789019798046812,8.138871516963264e-05,0.738388917025206,72.18109592032522,62.14613365475326,0,0.0,356,8784,16176,100306,0.4150012037678671,0.0,1.0
85,1,savE® OM49,True,0.9790136371768354,1.040558956568962,1.1950944216050887,1.1813976873897793,-0.0647768292496329,1.4862939046233459,rajasthan,1,savE® OM49,radial,27.470293904623347,1963.1463743384907,0.5941421509155831,4084,1073.108818733517,1.5592548416020296e-07,2043.6652988033597,80.72238033202828,18.219142089165683,18.225928746425982,0.001910544431147649,0.738388917025206,72.08355151551751,62.128130306734555,0,0.0,250,8784,398,37921,0.33118856276581055,0.0,1.0
86,1,savE® OM49,True,1.0360378669029224,1.0375009829123774,-1.490596115061785,1.0013695961579485,0.33159103984499616,1.5956076424496706,rajasthan,1,savE® OM49,radial,27.579607642449673,1766.2802655521555,0.6385284742935377,4122,805.054883834354,1.4156091625033865e-07,1871.0676089447443,104.99907475995754,21.80490629423658,21.811566399887543,0.0034290878829341233,0.738388917025206,72.17644880949506,62.15014858734563,0,0.0,350,8784,10737,84855,0.37482067501670324,0.0,1.0
87,1,savE® OM49,True,0.9410139189286076,0.9657934474471304,0.32836131654370493,1.0878082048338182,-0.061884913027093535,1.3920573635429103,rajasthan,1,savE® OM49,radial,27.376057363542913,1788.1229241727053,0.5977376792918633,3898,984.609040074686,1.5394008581155598e-07,1870.5366336661482,82.60559821318542,16.640348345355534,16.64715413373698,0.0013313144037027662,0.738388917025206,72.06493862255714,62.08916593609783,0,0.0,239,8784,103,29755,0.3100597899650364,0.0,1.0
88,1,savE® OM49,True,0.9681736449886748,0.9526652128122264,1.270362160251465,0.9723467181403928,-0.4100593446161368,1.761787665891105,rajasthan,1,savE® OM49,radial,27.745787665891108,1743.7709874852908,0.6375713955578206,4298,776.3147200340909,1.5273958910229278e-07,1828.5513753426303,84.92126568677003,17.49365241819364,17.50021381276716,0.0003573002530160935,0.738388917025206,72.0697633730595,62.13597173456682,0,0.0,259,8784,353,43130,0.3524033283047081,0.0,1.0
89,1,savE® OM49,True,0.9040096190874495,0.9557284107938786,-0.5121842851434685,0.9488206839059168,-0.3283110064302782,-1.296723023997517,rajasthan,1,savE® OM49,radial,24.687276976002487,1769.413297763166,0.6092087201187834,3671,961.6039041538673,1.5400796077609036e-07,1850.2478566672748,81.14126984966222,15.775063654242713,15.782893945253461,0.00015798071387085235,0.738388917025206,72.06796195540598,62.10586600414803,0,0.0,233,8784,97,29340,0.2952689686855751,0.0,1.0
90,1,savE® OM49,True,0.9094825364945007,0.9334176400278703,1.1075536193837006,0.8341119950618081,-0.22872336950067762,-1.805734805457977,rajasthan,1,savE® OM49,radial,24.178265194542025,1738.303224491899,0.6494556007990763,4013,777.2905243656643,1.5403677981841693e-07,1815.9937539735176,77.99649690190425,16.35636877596731,16.364215119466895,3.6999203438415193e-06,0.738388917025206,72.06757064266156,62.094599707835954,0,0.0,247,8784,408,40657,0.32777205906845214,0.0,1.0
91,1,savE® OM49,True,0.9448762767501478,1.039499973286361,1.1077541788781065,1.139394830551506,-0.2897513413683339,-1.2530012070510166,rajasthan,1,savE® OM49,radial,24.730998792948984,2014.9631282149733,0.5798179080376316,3652,1238.9198052322183,1.5808791376882354e-07,2085.7995727294883,71.15936208059914,17.734347715001945,17.74225524547557,0.00042520666502089834,0.738388917025206,72.08458771143164,62.104993944690435,0,0.0,234,8784,202,30910,0.29453244865473394,0.0,1.0
92,1,savE® OM49,True,0.9890694741812741,1.0422967555079783,-1.2354649044223278,1.134010595132039,-0.3692531436805142,0.269567419758697,rajasthan,1,savE® OM49,radial,26.2535674197587,1926.2373334140227,0.586651685083176,3808,1121.8918196776615,1.541932260482345e-07,2014.3709376170145,88.40332987315374,17.64030989016349,17.647618033816123,0.00177048389490432,0.738388917025206,72.08153345705226,62.11817231993477,0,0.0,238,8784,299,32164,0.30622062843612957,0.0,1.0
93,1,savE® OM49,True,1.0575367824005681,0.955717380121228,-0.511821082297964,0.9602881805649315,-0.31919214040946775,-0.99553547503674,rajasthan,1,savE® OM49,radial,24.988464524963263,1766.7349127445134,0.6084621444894662,3693,960.6270636058528,1.5387721801648638e-07,1848.13018885749,81.68816265518726,17.449541204847804,17.457260377075478,0.00021358860522860485,0.738388917025206,72.06322693130943,62.11539056616256,0,0.0,232,8784,73,29287,0.29393342408481593,0.0,1.0
94,1,savE® OM49,True,1.0715542679330285,0.9703551012907901,-1.0709211557337666,0.8307286448224946,-0.0054831897501196325,-1.257133498729444,rajasthan,1,savE® OM49,radial,24.726866501270557,1736.8708725787526,0.6558529860051479,4108,739.9853728125966,1.5164201754418707e-07,1829.5123723027605,92.92270975416041,18.50622316371271,18.51388160138949,1.8330809186128296e-05,0.738388917025206,72.09525518114388,62.09952395454534,0,0.0,251,8784,568,45764,0.3396153098070892,0.0,1.0
95,1,savE® OM49,True,1.0377266361607154,1.0287529472901151,-0.6582289258185056,0.962802053362845,0.3182332325494982,-1.888208213303939,rajasthan,1,savE® OM49,radial,24.09579178669606,1843.0963695869439,0.6181403368718668,3874,981.2362379688061,1.4564509751948913e-07,1931.186645253977,88.42557219482471,21.930039159691656,21.938044412788244,0.0004233379702936828,0.738388917025206,72.16904095960923,62.15995643259453,0,0.0,341,8784,8732,76438,0.33772631779355633,0.0,1.0
96,1,savE® OM49,True,1.0954933278746428,1.0661445389871147,-0.7721046564681683,0.8809427793688283,-0.246687200054995,-0.31151376426165456,rajasthan,1,savE® OM49,radial,25.672486235738347,1899.3719430353715,0.6678568952571355,4492,722.0179518642366,1.5125257102621974e-07,1999.5092414579815,100.36988050791518,20.563709183814197,20.570999279520024,4.522364758578318e-05,0.738388917025206,72.12292825556474,62.127259358929706,0,0.0,281,8784,2179,71565,0.391305438019005,0.0,1.0
97,1,savE® OM49,True,1.0271162680086685,1.0499127621145796,-0.6754631037363609,1.0388816254778457,0.34476617252679786,-0.4139737586053207,rajasthan,1,savE® OM49,radial,25.570026241394682,1866.6060171351096,0.612289086591354,3946,999.1837636115628,1.453270866199775e-07,1958.5838102377022,92.27557535171331,21.739408556965913,21.746900560805802,0.001999393927925195,0.738388917025206,72.17260398415944,62.1607768475736,0,0.0,343,8784,9401,78409,0.346953393057152,0.0,1.0
98,1,savE® OM49,True,0.9010618872864145,0.9957062348058824,0.7193117137808338,1.049326187512216,0.49069041313362305,0.45173692070180094,rajasthan,1,savE® OM49,radial,26.435736920701803,1797.2104077918927,0.6103872659272058,3949,968.9925365406734,1.4610164010900468e-07,1882.290545445328,85.3343402002652,19.559907833512725,19.56704649522077,0.002273319840501458,0.738388917025206,72.16260435258026,62.15732648518344,0,0.0,344,8784,7801,74706,0.3446050047537631,0.0,1.0
99,1,savE® OM49,True,0.9460505121065024,1.0313057058880937,-0.10989579912733394,0.8796566465694851,0.053988118309264976,0.6805287566665252,rajasthan,1,savE® OM49,radial,26.664528756666527,1747.9586014465176,0.6747943820654931,4230,669.6723497444694,1.4015379034568379e-07,1848.5130126778727,100.72382250049215,20.541110807045296,20.54790640429475,0.0002045354496142376,0.738388917025206,72.18151133291909,62.1359857145238,0,0.0,353,8784,14253,93982,0.397824676922686,0.0,1.0
100,1,savE® OM49,True,0.9742883212277683,1.0598756976200243,0.5006867468451692,0.8553172795364746,-0.15995340003689462,-1.4898421388178265,rajasthan,1,savE® OM49,radial,24.494157861182174,1933.3867274873544,0.670747529133318,4454,737.2808636320873,1.5298905741462995e-07,2024.6136465877485,91.51654691712952,18.9532961491546,18.961019885224363,3.7474354261358576e-06,0.738388917025206,72.11558495823908,62.18087028120521,0,0.0,284,8784,2250,72877,0.3895444236695834,0.0,1.0
101,1,savE® OM49,True,0.9635552970736166,0.9659198494732799,0.5414187589572643,0.8942084746902234,-0.2245989510351245,-1.882987137888135,rajasthan,1,savE® OM49,radial,24.101012862111865,1806.2522003808854,0.6315634372529388,3904,879.0747493878289,1.545297078397411e-07,1884.6723962029455,78.74512119707056,16.99249919820455,17.000484710449637,2.300428238768646e-05,0.738388917025206,72.07565311837486,62.11002840481776,0,0.0,241,8784,343,38269,0.31863691324430815,0.0,1.0
102,1,savE® OM49,True,1.0724718459672204,0.9732108402981486,1.1384471031766483,0.9192978818076659,0.30236375315674535,0.06961910548075823,rajasthan,1,savE® OM49,radial,26.05361910548076,1732.0048853422331,0.6471625025095153,4028,784.6144822699023,1.4483961084992303e-07,1818.3916249551041,86.60334371789554,22.41148225797519,22.41862154681384,0.00028054458780837004,0.738388917025206,72.1690639867972,62.14684785014654,0,0.0,346,8784,9527,80152,0.36259350908142896,0.0,1.0
103,1,savE® OM49,True,1.0717685334818081,0.9596988857171076,-0.5428948279871082,1.0624774452892523,-0.49127845904167844,-1.9602424657366004,rajasthan,1,savE® OM49,radial,24.023757534263403,1828.3710778908685,0.5680611998115719,3215,1229.04757655251,1.5627976922105112e-07,1900.4700445239384,72.45915831751591,17.50102486736302,17.509217447537367,0.0004236142644212439,0.738388917025206,71.77315972678558,62.08849909188148,0,0.0,210,8784,0,17756,0.24654559639700666,0.0,1.0
104,1,savE® OM49,True,0.9841252068410101,0.9587916903572365,-0.5853718908235134,1.0125271941301308,-0.199469829221957,0.7405656751907066,rajasthan,1,savE® OM49,radial,26.724565675190707,1747.034503064339,0.6082304932172624,3886,925.5589747852588,1.5256934533871884e-07,1833.639752011447,86.8180209302606,16.761589015621617,16.76864113444564,0.0007023318849452142,0.738388917025206,72.07128784636284,62.10839256066758,0,0.0,237,8784,98,30186,0.3086744227611249,0.0,1.0
105,1,savE® OM49,True,0.9653965533984996,0.9415782790688342,0.7217576807955024,0.9865430322318418,-0.38865793842859886,-1.8446662394074145,rajasthan,1,savE® OM49,radial,24.13933376059259,1798.1288038230107,0.5933119947234742,3461,1068.574079416904,1.5635754725423943e-07,1867.8865304950275,70.09581714695904,16.4794166456023,16.487486845554894,0.00012372029082764939,0.738388917025206,72.06447512904818,62.10349845484287,0,0.0,221,8784,42,24293,0.27345108314638905,0.0,1.0
106,1,savE® OM49,True,0.9807027388274681,1.052256323604876,0.49682011561341954,1.1058056215906578,-0.014336209183754445,1.3322655243379766,rajasthan,1,savE® OM49,radial,27.31626552433798,1950.3674216899217,0.6123212371183007,4255,967.885208690414,1.547543628454164e-07,2037.701209333191,87.52303509953411,18.257644671937754,18.264465613412113,0.000993160722963087,0.738388917025206,72.07999665818004,62.112562871544434,0,0.0,260,8784,587,45841,0.3509203620085718,0.0,1.0
107,1,savE® OM49,True,0.9490655167790569,0.9369007825937716,-1.0597382420165435,0.9121561780303192,0.21215687845204267,1.5922429194133385,rajasthan,1,savE® OM49,radial,27.57624291941334,1593.8498272555673,0.6456713368298055,4020,718.9792564942728,1.4288069486451883e-07,1693.7632672348982,100.08408472344378,20.00407680261855,20.010646364572946,0.0020772820552217783,0.738388917025206,72.15549591705164,62.14542192671996,0,0.0,340,8784,7249,75665,0.3591804787496569,0.0,1.0
108,1,savE® OM49,True,1.0364921438183685,0.9515921454848676,-0.7915765296762872,0.8299217654725661,-0.35317651429977015,1.8111837668592705,rajasthan,1,savE® OM49,radial,27.79518376685927,1642.4883340497086,0.680490027353496,4485,582.4661268120195,1.4912463525202794e-07,1745.0137443465092,102.64045068825104,18.931500292015844,18.937901771784844,0.00011456143715462698,0.738388917025206,72.0975292024547,62.10476654557356,0,0.0,275,8784,802,60432,0.38455640032186117,0.0,1.0
109,1,savE® OM49,True,1.028778487800978,0.996681749063746,0.7175370736219211,0.9599117529826007,0.48389227855128625,-0.3427070067689413,rajasthan,1,savE® OM49,radial,25.641292993231062,1784.8182412625854,0.6326013058254758,3981,871.6544018980333,1.4527334300050198e-07,1870.9877339233062,86.41997765865382,21.71688100798713,21.724238971444443,0.0005232941615908612,0.738388917025206,72.15698002497771,62.15572649757601,0,0.0,346,8784,9267,78507,0.3529551023003778,0.0,1.0
110,1,savE® OM49,True,0.9336417698368096,1.017310378604407,0.8419777010156668,0.8446953229585062,-0.14731378785899618,-0.7996392801688614,rajasthan,1,savE® OM49,radial,25.18436071983114,1850.3855563230568,0.6727071651503109,4436,699.4291662669424,1.5280946693463127e-07,1940.1082931525696,89.97170617424513,18.11865891441201,18.126077765977836,5.9252306231680745e-06,0.738388917025206,72.11275304304101,62.129382463893705,0,0.0,279,8784,1692,67822,0.38621259795402496,0.0,1.0
111,1,savE® OM49,True,0.9412973639595934,0.9888018574257735,-0.4679316756707075,0.8597678217569722,-0.33291044316622254,-1.7488380088981703,rajasthan,1,savE® OM49,radial,24.235161991101833,1805.3287073752138,0.6474379231730318,4089,803.6082626108597,1.5304680676973152e-07,1893.0294821144541,88.01031334120222,17.14594489510774,17.15381564113012,1.816017331340813e-05,0.738388917025206,72.08394131383766,62.11248890654065,0,0.0,255,8784,538,45849,0.3394725851798717,0.0,1.0
112,1,savE® OM49,True,0.9770974408313867,1.0667802279289171,1.0651200708606892,1.0672514518932381,0.1614549600243781,-1.23660573899403,rajasthan,1,savE® OM49,radial,24.747394261005972,1959.7244448821343,0.6063691502379802,3926,1086.265167899625,1.4669960741974036e-07,2040.3083084243103,80.90524348067834,21.172394462987974,21.180220590564755,0.0008911560262395232,0.738388917025206,72.17404432791,62.17076328181451,0,0.0,348,8784,10287,79390,0.3464134379992186,0.0,1.0
113,1,savE® OM49,True,1.0923160978798865,0.9501902292155957,0.25600736716120265,0.9286767881535262,0.25155364259393975,0.7791026952554159,rajasthan,1,savE® OM49,radial,26.76310269525542,1668.0238429870863,0.641887942511749,4004,774.3433095715588,1.4447464382736416e-07,1759.0215301901028,91.19431207734648,22.4809116527176,22.487812392395984,0.000963620869228587,0.738388917025206,72.14357629201126,62.14045253833797,0,0.0,343,8784,7819,76261,0.355037111358142,0.0,1.0
114,1,savE® OM49,True,1.061258249556357,1.043740354576968,-1.1310157853888945,1.171049867837307,0.02236151119299834,0.6722118357443887,rajasthan,1,savE® OM49,radial,26.65621183574439,1869.0937671871345,0.5824708052493053,3868,1145.118226190124,1.458577353183046e-07,1961.7709780848786,93.01425751141487,22.01053832555357,22.017702893635896,0.006226328014216178,0.738388917025206,72.1588945949072,62.19342211949913,0,0.0,340,8784,7146,71108,0.32746277061685825,0.0,1.0
115,1,savE® OM49,True,1.0795730503558256,0.9943413420424764,-0.7791649658266954,0.9890079998379734,0.0021627155008573373,0.29575709847318876,rajasthan,1,savE® OM49,radial,26.27975709847319,1747.1755152842534,0.6222670383400275,3936,892.8843916726108,1.4459782019746614e-07,1840.9437799834134,94.02523306378471,22.33028359509902,22.337478861114544,0.002062424862408952,0.738388917025206,72.15253167245726,62.156775717997974,0,0.0,342,8784,7753,75343,0.3445794757736799,0.0,1.0
116,1,savE® OM49,True,1.0346539570104138,0.9494126443804487,0.8160919663433255,1.0105963218955527,-0.0012228941250089775,-0.9486606872539296,rajasthan,1,savE® OM49,radial,25.03533931274607,1804.2025433553229,0.5970064123716632,3624,1038.0943942947429,1.560821529308273e-07,1876.8650761775489,72.955363880487,17.411524742495278,17.419242105821024,0.00022157399263997673,0.738388917025206,72.0590879087929,62.103836655366514,0,0.0,230,8784,71,26917,0.2846087014193837,0.0,1.0
117,1,savE® OM49,True,0.9434703356239981,0.9447371229602392,-0.34327439642009994,0.8109484697073825,0.31295501906339296,0.8559839469073212,rajasthan,1,savE® OM49,radial,26.839983946907324,1591.109304891692,0.6830981529442393,4129,595.845029069142,1.4127606394004422e-07,1691.3707352022516,100.41195439933006,20.16122626012629,20.167895629927823,0.00010243917355552565,0.738388917025206,72.15080597396052,62.14499724820166,0,0.0,351,8784,10104,85303,0.3853792854408654,0.0,1.0
118,1,savE® OM49,True,1.0531983550953883,0.9497826916178073,0.12936642093334183,0.9234548157242214,0.1961948772876978,-0.71184917622758,rajasthan,1,savE® OM49,radial,25.27215082377242,1698.1842065804126,0.6267593752500299,3865,868.12719362421,1.4585684515484151e-07,1783.774108767048,85.85416611677636,21.717160468772736,21.724636970697894,0.0004335659285256027,0.738388917025206,72.1536676584083,62.14662025180405,0,0.0,329,8784,6658,71093,0.3328916971170654,0.0,1.0
119,1,savE® OM49,True,1.0888034732009457,0.9505300774817409,1.0965077344543817,1.1198741712059788,0.3672955538306122,0.2709140158780179,rajasthan,1,savE® OM49,radial,26.25491401587802,1767.1198073513056,0.5780294619263244,3691,1130.9355554485408,1.4887972902730828e-07,1843.5128949374973,76.68583397731078,21.853093545421483,21.860366388016484,0.0034397670141550632,0.738388917025206,72.13408046037584,62.14850656282623,0,0.0,317,8784,4260,61674,0.30199754271467866,0.0,1.0
0,2,Lauric acid (C12),True,0.9832104527924421,1.0699489453706776,-1.149065177898617,0.9002572787319107,-0.4456743118862855,0.6556816181474239,rajasthan,2,Lauric acid (C12),radial,25.351681618147424,1827.2491095144615,0.6357559801941111,4108,822.5901821961232,1.8953350197508514e-07,1924.1263706872783,97.14283839354763,27.083148967702517,27.09212666429933,0.00012048743363661293,1.2172911058012592,72.11712507891575,62.24904563009724,0,0.0,307,8784,619,37075,0.45296297932230284,0.0,1.0
1,2,Lauric acid (C12),True,0.9820199399929116,1.0150117519048087,0.5785510209695004,1.1217789857995957,0.44685244599784213,0.0022859148280769404,rajasthan,2,Lauric acid (C12),radial,24.698285914828077,1821.2588437453985,0.5596142644929488,3469,1280.4785684540577,1.8737650123709057e-07,1896.2216004021832,75.31984007173732,28.16189097452994,28.171537011896998,0.001965707536948194,1.2172911058012592,72.17769369219081,62.2017597888167,0,0.0,342,8784,3327,40282,0.36718957437529937,0.0,1.0
2,2,Lauric acid (C12),True,1.066274392815529,1.0090368490120196,-0.7279890698352711,1.1807217191104742,-0.38644895140987046,-0.9560358385430763,rajasthan,2,Lauric acid (C12),radial,23.739964161456925,1861.9534174039507,0.5238074654530012,2675,1526.1358354834144,1.9540832740107759e-07,1930.4436869818205,68.89833522270027,24.432867217645867,24.443195802786057,0.0015751312264824617,1.2172911058012592,69.05414320175893,62.115652821660404,0,0.0,219,8784,0,8010,0.29965430588474623,0.0,1.0
3,2,Lauric acid (C12),True,1.040834860886698,0.9649119503518703,1.193296727817002,1.1356017783864818,-0.24059699416730473,-0.4580721473024578,rajasthan,2,Lauric acid (C12),radial,24.237927852697545,1808.814991243736,0.5371058913349238,2789,1393.4053595599974,1.9594067739125933e-07,1869.8479705688712,61.38989597553255,23.90628032657276,23.916218730457288,0.0006627102856054765,1.2172911058012592,68.49042345274506,62.10188063264635,0,0.0,224,8784,0,8811,0.3124646970869834,0.0,1.0
4,2,Lauric acid (C12),True,0.95899835932906,1.0002439604799718,-1.457934555518242,1.0394675204521338,0.4068942380639313,-1.5037351864980684,rajasthan,2,Lauric acid (C12),radial,23.192264813501932,1766.1310385907914,0.5555849131476119,3250,1286.2024892572633,1.8654433780461757e-07,1846.3234191665053,80.62026392423516,27.456640704832186,27.467248796859117,0.0014341652094533584,1.2172911058012592,72.15959192759155,62.18249045504082,0,0.0,329,8784,2688,35959,0.3452889614794493,0.0,1.0
5,2,Lauric acid (C12),True,1.0106901087301035,1.0473867327856357,0.16856878356095528,0.9521180308252317,0.24644180193772725,1.5746706894868585,rajasthan,2,Lauric acid (C12),radial,26.27067068948686,1759.9181170086456,0.634521267608019,4047,832.0974455669543,1.8123739836935855e-07,1853.638486121675,93.94665152047521,29.08638782078527,29.09474711839537,0.0008357264953715172,1.2172911058012592,72.20421984885607,62.18538127336869,0,0.0,355,8784,6843,58919,0.4365977842084971,0.0,1.0
6,2,Lauric acid (C12),True,1.0306404270990455,0.9902236588141617,0.597459220872318,0.9156019420453506,-0.18333761388226,-1.4528645472877044,rajasthan,2,Lauric acid (C12),radial,23.2431354527123,1793.1335437161063,0.6016295823608427,3426,1013.1859468451113,1.9376608115802296e-07,1866.1399948186897,73.38601029980579,25.39545781055479,25.405799592029407,4.1985959639376724e-05,1.2172911058012592,72.07859444311677,62.13748052338338,0,0.0,255,8784,46,22144,0.3749255987770861,0.0,1.0
7,2,Lauric acid (C12),True,1.0429815458646468,0.9992034125492157,-0.8044430013829568,1.1556548247313487,0.3229568623057093,-0.3003903372058674,rajasthan,2,Lauric acid (C12),radial,24.395609662794133,1785.65434838898,0.5360994747783407,3199,1410.301062370111,1.8783915926481547e-07,1863.0069707340522,77.75954438945489,29.055022064803147,29.064931738061798,0.003474259260593154,1.2172911058012592,72.16468154480543,62.2128743611307,0,0.0,330,8784,2173,33246,0.33811709907173926,0.0,1.0
