case_id,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c4_RT42_lhs_000,4,RT42,lhs,20265607,0.06262659016215769,9,0.03188211033205239,sim_v1_uttarakhand,2.15777325630188,True,,0.03131329508107884,0.023149809747037894,0.9768501902529622,7.819297999904644e-06,4.1549286925359403e-10,38.85523283929502,1.7617652782258382,True,uttarakhand,4.0,RT42,16.47,1625.599404292135,0.37000436025194694,,2696.9330190034384,1.6463674114827885e-09,1695.285189223387,70.4795890249018,17.72185202874013,17.732079328889466,0.0007091033578678662,1.0185916288696673,69.62249704047463,69.28610172837865,327.0,0.0,206.0,8784.0,train
c4_RT42_lhs_001,4,RT42,lhs,20265607,0.02769926800250798,28,0.035783250735550526,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT42_lhs_002,4,RT42,lhs,20265607,0.03533598539751536,13,0.04134726929479249,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT42_lhs_003,4,RT42,lhs,20265607,0.020509052595817635,32,0.01976483686650192,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT42_lhs_004,4,RT42,lhs,20265607,0.05131563755188162,23,0.029217107226478592,sim_v1_uttarakhand,2.4257993698120117,True,,0.02565781877594081,0.03254660109113362,0.9674533989088664,1.0006480076864364e-05,4.872673356089465e-10,29.17632799439097,1.016910856072317,True,uttarakhand,4.0,RT42,16.47,1626.4393662946998,0.3702950243733185,,2695.6887220323038,1.9305937892955186e-09,1696.129884685847,70.48456207850963,26.017438835674714,26.031836448109893,0.0008435079399480576,1.4320504480098795,69.64104966973994,69.40090393983657,492.0,0.0,222.0,8784.0,train
c4_RT42_lhs_005,4,RT42,lhs,20265607,0.04838816728356728,17,0.04513851504749405,sim_v1_uttarakhand,2.417931079864502,True,,0.02419408364178364,0.02016949662285739,0.9798305033771426,1.357792964277073e-05,1.0214793024900368e-09,42.5040320372129,1.5671256185681408,True,uttarakhand,4.0,RT42,16.47,1626.7344055437186,0.3701621939882981,,2696.257352398431,4.047413115145238e-09,1696.332261523472,70.39474842825867,16.3496956770382,16.35861509536984,0.0007836542180619159,0.8874578514057251,69.69126760853574,69.49922790262553,511.0,0.0,229.0,8784.0,train
c4_RT42_lhs_006,4,RT42,lhs,20265607,0.0692476791643343,21,0.011086444560338589,sim_v1_uttarakhand,2.2273943424224854,True,,0.03462383958216715,0.0730236573426303,0.9269763426573697,9.382531796406957e-06,1.7336486432746628e-10,14.939676770708589,0.5860288999045765,True,uttarakhand,4.0,RT42,16.47,1623.7583147991074,0.3702803790146305,,2695.7514169922824,6.87088298546978e-10,1693.7493913582362,70.77310654318113,53.513467648939866,53.545770441032886,0.0009397832168846417,3.213040923075734,69.34660334006688,68.81244483774772,225.0,0.0,181.0,8784.0,train
c4_RT42_lhs_007,4,RT42,lhs,20265607,0.07704661838690387,35,0.02227360214282404,sim_v1_uttarakhand,2.2281699180603027,True,,0.038523309193451934,0.1676321860442057,0.8323678139557943,0.0001807897601381406,6.7113986480225555e-09,33.395483007158624,0.25504698444359475,False,uttarakhand,4.0,RT42,16.47,1619.6701165499687,0.3706260884133653,,2694.271478031434,2.6579282565163123e-08,1690.2561506830793,71.34885344391166,120.29681674917367,120.37116643981733,0.0015969131984213914,7.375816185945052,68.72310860662334,68.21232607732452,82.0,0.0,171.0,8784.0,holdout
c4_RT42_bnd_dmin_fmin,4,RT42,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT42_bnd_dmin_fmax,4,RT42,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c4_RT42_bnd_dmax_fmin,4,RT42,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.182810068130493,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,4.0,RT42,16.47,1620.9675790397644,0.3701143151955564,,2696.4623155583454,1.0929407288073498e-09,1691.2151002760693,71.01901073176252,82.14556857763853,82.1977853370941,0.0011744624112709644,5.190078615338531,68.95321573592776,68.26250788881,81.0,0.0,157.0,8784.0,holdout
c4_RT42_bnd_dmax_fmax,4,RT42,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.1779544353485107,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,4.0,RT42,16.47,1621.5584215498664,0.37039300936657094,,2695.2692604567046,9.357423927927519e-08,1691.830473577862,71.04404118329312,84.41724599615166,84.46948119135092,0.0011965092799035796,5.190078615338531,69.00400679148522,68.52434782564131,88.0,0.0,173.0,8784.0,train
c4_RT42_bnd_nmin,4,RT42,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,2.460312843322754,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,4.0,RT42,16.47,1626.9205721978753,0.3700520003324116,,2696.7290777411076,5.921888602162668e-10,1696.4420957481746,70.32066111774459,8.417903243152743,8.422532244310506,0.0007387730036983564,0.46076692252650303,69.7231600382187,69.50115708820167,524.0,0.0,225.0,8784.0,train
c4_RT42_bnd_nmax,4,RT42,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,2.450313091278076,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,4.0,RT42,16.47,1626.1339700231595,0.37046942085600865,,2694.942152369134,6.825008644389209e-09,1695.9447115041912,70.60128446779599,38.8717727309486,38.89321090969948,0.000929524631631862,2.1310470166850766,69.58701897680267,69.35864317475935,472.0,0.0,221.0,8784.0,train
c4_RT44HC_lhs_000,4,RT44HC,lhs,20264946,0.07563511909971023,33,0.024438654976465107,sim_v1_uttarakhand,2.255403995513916,True,,0.03781755954985511,0.14952473560678448,0.8504752643932155,0.00017270795081845159,7.034583369574072e-09,35.97033515156363,0.28680114431768844,False,uttarakhand,4.0,RT44HC,16.47,1620.7581007746182,0.37163345276256854,,2689.9590764779573,2.783877746987596e-08,1691.3912227802039,71.40402583670794,114.82523768465437,114.89221424933507,0.0016540868620004627,5.980989424271379,67.3991197444389,67.0516352063295,93.0,0.0,117.0,8784.0,train
c4_RT44HC_lhs_001,4,RT44HC,lhs,20264946,0.024872430909255828,15,0.033661391874676094,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT44HC_lhs_002,4,RT44HC,lhs,20264946,0.05841104825368705,25,0.014912372955250039,sim_v1_uttarakhand,2.3810720443725586,True,,0.029205524126843525,0.05217393914792445,0.9478260608520755,1.0183308594772735e-05,2.530954928060904e-10,16.950614465712583,0.7074223220851711,True,uttarakhand,4.0,RT44HC,16.47,1625.736167231326,0.3709592329709428,,2692.845327593645,1.0025885817428617e-09,1695.6560375225226,70.71038153186335,43.71266688161796,43.735985266108365,0.0009763421269834806,2.086957565916978,69.05205778581293,68.83446279531869,211.0,0.0,168.0,8784.0,train
c4_RT44HC_lhs_003,4,RT44HC,lhs,20264946,0.04729784659639456,36,0.048003222436881356,sim_v1_uttarakhand,2.749950885772705,True,,0.02364892329819728,0.039889190585246266,0.9601108094147537,3.346329656837495e-05,2.6772434477383852e-09,44.18302533558008,0.7589553813614746,True,uttarakhand,4.0,RT44HC,16.47,1626.601085705305,0.37085990144689196,,2693.270553500205,1.0607498827525777e-08,1696.4032674663506,70.59617345530663,35.70970013112195,35.7275291652936,0.0009410972581113613,1.5955676234098506,69.305356004265,69.17789581934092,559.0,0.0,190.0,8784.0,train
c4_RT44HC_lhs_004,4,RT44HC,lhs,20264946,0.05205867321881427,28,0.04272501550341069,sim_v1_uttarakhand,2.371994972229004,True,,0.026029336609407136,0.04136813437044635,0.9586318656295536,2.7584269866935614e-05,1.964230596191814e-09,43.283165328364355,0.8042438749764466,True,uttarakhand,4.0,RT44HC,16.47,1626.1792702008283,0.3708175318486415,,2693.45193248335,7.78258171287431e-09,1696.0216131922768,70.63511314197451,36.26437344811304,36.28285956899368,0.0009124263634358352,1.654725374817854,69.25254418050754,69.1038243337519,400.0,0.0,187.0,8784.0,train
c4_RT44HC_lhs_005,4,RT44HC,lhs,20264946,0.030179898220952538,22,0.028625705753130094,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT44HC_lhs_006,4,RT44HC,lhs,20264946,0.07210336821188608,16,0.018685500818091044,sim_v1_uttarakhand,2.1286582946777344,True,,0.03605168410594304,0.06280804256290724,0.9371919574370927,9.406089054244506e-06,2.929291411968716e-10,26.218267149163683,0.717261612100324,True,uttarakhand,4.0,RT44HC,16.47,1624.0818180263452,0.37067800077949764,,2694.049247645248,1.1606422158649278e-09,1694.1033400534561,70.80707386779603,49.108896214255765,49.13695360145439,0.0009264409119135346,2.51232170251629,68.78581312370235,68.43775953572505,172.0,0.0,134.0,8784.0,holdout
c4_RT44HC_lhs_007,4,RT44HC,lhs,20264946,0.03672180212917271,11,0.037223644288873044,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c4_RT44HC_bnd_dmin_fmin,4,RT44HC,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT44HC_bnd_dmin_fmax,4,RT44HC,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_RT44HC_bnd_dmax_fmin,4,RT44HC,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.228019952774048,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,4.0,RT44HC,16.47,1621.1014732647684,0.3707685456721924,,2693.661636215257,1.0922475276791777e-09,1691.4499115843184,71.12328731534889,85.91218021412969,85.96494638013095,0.0013101359941851147,4.718253286671391,67.75293246858315,67.1758973390262,96.0,0.0,107.0,8784.0,train
c4_RT44HC_bnd_dmax_fmax,4,RT44HC,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.1759326457977295,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,4.0,RT44HC,16.47,1621.7736818593505,0.3711939069093153,,2691.8407176357896,9.347946577809587e-08,1692.1775747373367,71.17914723132034,89.9799076230096,90.03268776328525,0.0013285426896479278,4.718253286671391,67.87021336790652,67.51399859072012,119.0,0.0,122.0,8784.0,train
c4_RT44HC_bnd_nmin,4,RT44HC,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,2.415170907974243,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,4.0,RT44HC,16.47,1626.8802166248354,0.37016221792860504,,2696.257249912953,5.922199940767378e-10,1696.4269573684196,70.34603076686246,9.241373315267337,9.246047944260335,0.0007430737174291069,0.4188790204786391,69.63469542531689,69.48851008898151,508.0,0.0,190.0,8784.0,train
c4_RT44HC_bnd_nmax,4,RT44HC,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,2.388817310333252,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,4.0,RT44HC,16.47,1626.054130013948,0.3709705873237529,,2692.796721020725,6.823118597090552e-09,1695.9617259536801,70.69897209900144,42.60074139121528,42.622390295159725,0.0009573467556066387,1.937315469713706,69.16905571601787,69.023562402715,370.0,0.0,186.0,8784.0,holdout
c4_savE__OM42_lhs_000,4,savE® OM42,lhs,20265714,0.048359241773352726,22,0.04550881206415339,sim_v1_uttarakhand,1.9775991439819336,True,,0.024179620886676363,0.026054920211549756,0.9739450797884502,1.83548462098798e-05,1.39217874438643e-09,42.82710036017382,1.205127354194918,True,uttarakhand,4.0,savE® OM42,16.47,1625.5394942620328,0.370313403117123,,2695.6100449147384,5.517301043066372e-09,1695.2863646152039,70.54666937229987,22.752974826256114,22.77207591966232,0.0006869329224528308,1.1763796475514716,69.28223765971036,68.95786148072034,273.0,0.0,154.0,8784.0,holdout
c4_savE__OM42_lhs_001,4,savE® OM42,lhs,20265714,0.02277884185435852,35,0.019870255879231302,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_savE__OM42_lhs_002,4,savE® OM42,lhs,20265714,0.027846390807380966,19,0.02695317280154172,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_savE__OM42_lhs_003,4,savE® OM42,lhs,20265714,0.055461825667188824,9,0.022932982381062974,sim_v1_uttarakhand,1.9739325046539307,True,,0.027730912833594412,0.016078799200444024,0.983921200799556,2.7781957246414175e-06,1.0618718934057685e-10,24.751321306297157,2.262609515744155,True,uttarakhand,4.0,savE® OM42,16.47,1625.6636812857905,0.37004165784952914,,2696.7733526246534,4.208257306452461e-10,1695.3223560135996,70.45823665572745,13.328119115392614,13.33989979114967,0.0006573334121782689,0.7259577839000478,69.4328123453787,68.922065312677,264.0,0.0,132.0,8784.0,train
c4_savE__OM42_lhs_004,4,savE® OM42,lhs,20265714,0.0599540440946473,25,0.039949337849220966,sim_v1_uttarakhand,1.9917488098144531,True,,0.02997702204732365,0.056418830001100984,0.943581169998899,6.986683449653181e-05,4.651889626262592e-09,46.609211673932165,0.6684707578644561,True,uttarakhand,4.0,savE® OM42,16.47,1624.4836189621872,0.3706969104897253,,2693.9682975264295,1.8427620829943293e-08,1694.4430162744427,70.75922142918478,45.50849628981942,45.5498562837184,0.0007562263758828715,2.5473101745497098,68.62326998020266,68.169377543606,83.0,0.0,118.0,8784.0,holdout
c4_savE__OM42_lhs_005,4,savE® OM42,lhs,20265714,0.037580431808193246,28,0.011782712177683617,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_savE__OM42_lhs_006,4,savE® OM42,lhs,20265714,0.07094368286661419,31,0.030233693504873392,sim_v1_uttarakhand,2.06984806060791,True,,0.035471841433307096,0.11591282806321028,0.8840871719367898,0.00011128486904533972,5.6075877040779555e-09,41.73963291706531,0.360733153240079,False,uttarakhand,4.0,savE® OM42,16.47,1621.4753676510006,0.3707359516407649,,2693.801167212034,2.2204801177583987e-08,1691.7777319507366,71.10135577038712,85.22411242054602,85.30908701079773,0.0008664992023320471,5.2334641870539444,67.3962727077044,66.38499954629144,32.0,0.0,86.0,8784.0,train
c4_savE__OM42_lhs_007,4,savE® OM42,lhs,20265714,0.07265101889547072,15,0.04023555095482725,sim_v1_uttarakhand,2.062058210372925,True,,0.03632550944773536,0.06023445779649986,0.9397655422035002,3.752903940803473e-05,2.516669295646169e-09,56.88468417485094,0.7556574388544998,True,uttarakhand,4.0,savE® OM42,16.47,1623.6458023877888,0.37026638294962766,,2695.811332406709,9.974643984598315e-09,1693.577722346092,70.73090508929673,44.06793231106309,44.11205115815149,0.0007343127368576418,2.7195857695119687,68.5631834412039,67.30344242769434,49.0,0.0,86.0,8784.0,train
c4_savE__OM42_bnd_dmin_fmin,4,savE® OM42,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c4_savE__OM42_bnd_dmin_fmax,4,savE® OM42,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c4_savE__OM42_bnd_dmax_fmin,4,savE® OM42,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.094193935394287,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,4.0,savE® OM42,16.47,1619.519190854113,0.369661192156282,,2698.4020789617543,1.092216888955484e-09,1689.7936678208785,71.07112788809656,78.58632832308236,78.67267323150276,0.0007823363935883218,5.325728397330333,68.40415755527368,65.1279355756062,2.0,0.0,64.0,8784.0,train
c4_savE__OM42_bnd_dmax_fmax,4,savE® OM42,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.1235344409942627,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,4.0,savE® OM42,16.47,1620.2416703233807,0.3700881739434274,,2696.5742230090905,9.352144158487917e-08,1690.5267970735692,71.08263697389066,81.63977815409316,81.72617307829285,0.0008143107028720824,5.325728397330333,67.73486063984689,65.80629031674222,10.0,0.0,75.0,8784.0,train
c4_savE__OM42_bnd_nmin,4,savE® OM42,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,1.9804413318634033,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,4.0,savE® OM42,16.47,1625.839571582801,0.3699717206655675,,2697.072745015302,5.922365988027163e-10,1695.4581310181004,70.41812492875944,9.039749174572044,9.047423053009615,0.0006456193532269471,0.47280969436526393,69.54475633645195,69.1679313428622,316.0,0.0,150.0,8784.0,train
c4_savE__OM42_bnd_nmax,4,savE® OM42,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,1.980320692062378,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,4.0,savE® OM42,16.47,1625.0436320877495,0.3707370650205317,,2693.796400971657,6.824243055609279e-09,1694.9623795097878,70.71887395354216,41.5450972765976,41.580616310050424,0.0007490033082520847,2.186744836439346,68.88561951731306,68.51238658328808,181.0,0.0,142.0,8784.0,train
