case_id,lf_valid,lf_runtime_s,lf_useful_energy_kWh,lf_solar_fraction,lf_unmet_energy_kWh,lf_pump_energy_kWh
c0_savE__OM42_lhs_004,False,0.001005411148071289,,,,
c0_savE__OM42_lhs_005,False,0.0,,,,
c0_savE__OM42_lhs_006,True,1.0092339515686035,1533.3291399377595,0.3928794174489574,2276.5540532154737,8.794847272786502e-09
c0_savE__OM42_lhs_007,True,1.012798547744751,1536.7860059223417,0.3925565766210598,2277.7646275501556,3.60056424414593e-08
c0_savE__OM42_bnd_dmin_fmin,False,0.0,,,,
c0_savE__OM42_bnd_dmin_fmax,False,0.0,,,,
c0_savE__OM42_bnd_dmax_fmin,True,1.049196481704712,1533.1079395331403,0.3917395014179047,2280.828460203809,1.0592419623689047e-09
c0_savE__OM42_bnd_dmax_fmax,True,1.0264043807983398,1534.2866974226733,0.39235537947129095,2278.5190677716964,9.075038246692891e-08
c0_savE__OM42_bnd_nmin,True,1.020533800125122,1537.5669854304417,0.3905651157921629,2285.2321197619917,5.740834824794891e-10
c0_savE__OM42_bnd_nmax,True,1.0426900386810303,1538.2679157239102,0.3921951288618888,2279.1199684574085,6.614543504065502e-09
c1_baseline_noPCM,True,0.8299441337585449,1525.5819937090207,0.2804975522715074,3908.6870821761345,2.7059752012034373e-09
c1_PureTemp_53_lhs_000,False,0.0,,,,
c1_PureTemp_53_lhs_001,False,0.0,,,,
c1_PureTemp_53_lhs_002,True,1.0192465782165527,1524.3500284794493,0.28024794396621877,3910.04307583754,1.5764778755732517e-09
c1_PureTemp_53_lhs_003,True,1.033346176147461,1519.0081484487093,0.279145965366012,3916.02955932076,6.979127816905439e-09
c1_PureTemp_53_lhs_004,True,1.0088744163513184,1522.6113959015333,0.27989015037497456,3911.9867845665335,7.41546683242131e-10
c1_PureTemp_53_lhs_005,False,0.0,,,,
c1_PureTemp_53_lhs_006,True,1.0147955417633057,1516.4556140321404,0.2786159930342439,3918.9086266729732,4.0833821767767623e-08
c1_PureTemp_53_lhs_007,True,1.042327642440796,1521.2632933729105,0.2796153635883337,3913.4795599791623,2.9667789679050035e-08
c1_PureTemp_53_bnd_dmin_fmin,False,0.0,,,,
c1_PureTemp_53_bnd_dmin_fmax,False,0.0,,,,
c1_PureTemp_53_bnd_dmax_fmin,True,1.0430183410644531,1514.594674242904,0.27822888114063804,3921.0116066734877,1.076981783501953e-09
c1_PureTemp_53_bnd_dmax_fmax,True,1.012127161026001,1514.7991562835787,0.27827072383795914,3920.7842967998117,9.222019157544083e-08
c1_PureTemp_53_bnd_nmin,True,1.0278184413909912,1524.7249604758333,0.280323690129613,3909.6315858539856,5.836104438247798e-10
c1_PureTemp_53_bnd_nmax,True,1.022399663925171,1521.5743380878448,0.2796795994149168,3913.130599740916,6.727515698290678e-09
c1_n_Hexacosane__C26__lhs_000,False,0.0,,,,
c1_n_Hexacosane__C26__lhs_001,True,0.9946513175964355,1521.8196950989188,0.2797113108377418,3912.9583278756227,4.2446073684193906e-09
c1_n_Hexacosane__C26__lhs_002,True,1.0328888893127441,1517.5857034864416,0.2788142913142917,3917.8313740130448,2.669200067123925e-09
c1_n_Hexacosane__C26__lhs_003,False,0.0,,,,
c1_n_Hexacosane__C26__lhs_004,True,1.0355374813079834,1523.5284952573718,0.2800698696413326,3911.0104621411547,4.4226843601842877e-10
c1_n_Hexacosane__C26__lhs_005,True,1.0324788093566895,1509.0233916427976,0.2769582985387008,3927.9140290609425,2.0866688468062732e-07
c1_n_Hexacosane__C26__lhs_006,True,1.0054359436035156,1519.891907159357,0.27930691973650124,3915.155176932295,2.6716366483140687e-10
c1_n_Hexacosane__C26__lhs_007,True,1.0061233043670654,1524.9795523079185,0.2803727505586775,3909.3650657525795,2.8860321375992036e-10
c1_n_Hexacosane__C26__bnd_dmin_fmin,False,0.0,,,,
c1_n_Hexacosane__C26__bnd_dmin_fmax,False,0.0,,,,
c1_n_Hexacosane__C26__bnd_dmax_fmin,True,1.08304762840271,1512.859661105235,0.2778059551682117,3923.309146161169,1.0771426368023822e-09
c1_n_Hexacosane__C26__bnd_dmax_fmax,True,1.0345802307128906,1512.9838150944295,0.2778283677878616,3923.1873899153356,9.22339648870333e-08
c1_n_Hexacosane__C26__bnd_nmin,True,1.0509400367736816,1524.5424873040267,0.2802820118711673,3909.8580024157477,5.836104438247798e-10
