draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
65,1,Myristic acid (C14),True,1.0600680193303234,0.9730318973560653,0.3249982699472327,0.854282131786918,-0.37790655433893283,-1.0327005616177045,uttarakhand,1,Myristic acid (C14),6.417299438382296,1474.0576828347612,0.30966239386205163,83,3281.527557420126,2.4287012091217948e-11,1547.5743848800569,74.89094706771613,2.4251005029580686,2.433354400542062,0.00042096297285584204,0.43068941783878667,57.86692838383862,53.46989017856409,0,0.0,0,8784,0.0004859855848554621,0.0,0.619214097649029
66,1,Myristic acid (C14),True,1.083192690193183,1.0325806050655797,0.040111077464537605,0.8070201327396546,0.27597874072254003,0.6786190900681892,uttarakhand,1,Myristic acid (C14),8.12861909006819,1508.6095581192976,0.3495229931683478,236,2806.2907598574184,2.36291678746302e-11,1600.42808223703,93.09183448693297,2.8024782999418636,2.8103865423903978,0.00023766682851360872,0.43068941783878667,58.782031617434924,58.59165002711288,0,0.0,8,8784,0.008042602337459315,0.0,1.0
67,1,Myristic acid (C14),True,1.083257459230722,0.9912856969668319,0.4181721801943873,1.197185176163433,-0.41942106149383873,-1.515188740980142,uttarakhand,1,Myristic acid (C14),5.934811259019858,1606.7711953872645,0.23848807715126152,23,5129.000436728887,2.4944422888241095e-11,1662.6094770699656,57.344556386783374,2.3084377851619515,2.3168311331954325,0.0059481322052981145,0.43068941783878667,56.31278188401328,52.42733997586664,0,0.0,0,8784,6.327032787363e-05,0.0,0.19457802093142285
68,1,Myristic acid (C14),True,1.0823127678480577,0.9684292055456445,-0.8613898832256335,1.1899061861454217,0.2755836275061374,-0.8461768898681221,uttarakhand,1,Myristic acid (C14),6.603823110131878,1534.8771734625125,0.23279900367270945,0,5057.925342560571,2.4154125652421226e-11,1600.1622235892114,66.76515581913468,2.09071850570642,2.0990038697341653,0.006460846045002145,0.43068941783878667,47.57599712817331,47.52741514738424,0,0.0,0,8784,0.0,0.0,0.0
69,1,Myristic acid (C14),True,1.0767154106102415,1.0094102308198971,0.17552100274109714,0.8109917155246962,-0.3712374087518472,0.18701416248091274,uttarakhand,1,Myristic acid (C14),7.637014162480913,1478.8146318369518,0.33565319351927847,146,2914.049303345335,2.415048492806944e-11,1563.7728803922637,86.2619032344793,2.7233634750712037,2.7313697400723997,0.000399608407991107,0.43068941783878667,62.13758783976652,61.19875585297029,0,0.0,2,8784,0.002676663911594268,0.0,1.0
70,1,Myristic acid (C14),True,0.914440161597654,0.9752621784680597,-0.8288906932222706,0.855954364521704,-0.48169703091286764,-1.1453211886325056,uttarakhand,1,Myristic acid (C14),6.304678811367495,1455.8919511211736,0.3045610927368242,71,3320.8066828144556,2.423214117421964e-11,1533.785557553089,79.28086061928212,2.3892947335334154,2.397581228525647,0.0006658104986631214,0.43068941783878667,57.74522844671552,53.47356180957925,0,0.0,0,8784,0.0004642247342679969,0.0,0.6387452406868274
71,1,Myristic acid (C14),True,0.9961674952284073,1.0234560832281112,-0.9468152020329407,1.1961653974925879,0.1359821306810146,0.853583310037457,uttarakhand,1,Myristic acid (C14),8.303583310037457,1579.7326147170713,0.24805765232562293,3,4788.214269050854,2.4016818334055675e-11,1656.358925600583,78.06111258613763,2.143882899082097,2.151837780471838,0.00917509341052552,0.43068941783878667,51.30573166302752,51.248083970876976,0,0.0,0,8784,0.0,0.0,0.0
72,1,Myristic acid (C14),True,1.0629196016382023,1.0150978799025476,-0.10535447409782406,1.1231472984312127,0.057042252522579995,1.8662178142530745,uttarakhand,1,Myristic acid (C14),9.316217814253076,1545.7008621215457,0.2649329746531681,26,4288.288957158673,2.390603629310169e-11,1625.3169564528157,80.94357421211674,2.1506684618981375,2.158412698371291,0.006433637004170918,0.43068941783878667,53.108291166989716,52.20003136615081,0,0.0,0,8784,2.9020675696155376e-05,0.0,0.09762557911547226
73,1,Myristic acid (C14),True,1.015326833811669,0.9573609016847551,0.5471617533035451,0.8320822472885754,0.09908253748581075,1.2010191235004055,uttarakhand,1,Myristic acid (C14),8.651019123500406,1408.807071943493,0.3206874757425786,93,2984.0064070166645,2.3652225795517033e-11,1492.5842564761572,85.0294689339312,2.2822606230170197,2.290080019791967,0.0005384364670920511,0.43068941783878667,56.084403709058726,53.86190595862735,0,0.0,0,8784,0.0014913000932294499,0.0,0.9129902499536526
74,1,Myristic acid (C14),True,1.0677101902911144,0.9538691014906278,0.4712958617479303,0.9272577107589842,-0.18755937342580653,1.6989686883607282,uttarakhand,1,Myristic acid (C14),9.148968688360728,1411.7832402878153,0.2914925882004571,82,3426.4700468198844,2.4155165859378412e-11,1490.4164192803598,79.89534024260415,2.2696801865669887,2.277420218392695,0.0027160435252185254,0.43068941783878667,57.66280952245728,53.017329562080434,0,0.0,0,8784,0.00043209215382596615,0.0,0.46718946047453963
75,1,Myristic acid (C14),True,0.9390104383105148,0.9674002990182264,0.36606676002160116,0.8544579556313854,-0.47998267593633115,0.6348798726350267,uttarakhand,1,Myristic acid (C14),8.084879872635026,1430.7881616949696,0.3122167469063589,110,3144.93789208603,2.4143983634586863e-11,1510.6266982494808,81.12844049414497,2.4165081467082077,2.4244406944614245,0.0008934461338920737,0.43068941783878667,58.702615322219295,53.77762144941204,0,0.0,0,8784,0.0010375548995799,0.0,0.8251343530024983
76,1,Myristic acid (C14),True,0.9295813609616954,1.0150144839304562,-1.0017687115176317,1.0464435657694737,0.3291708209172579,-1.1179421202498814,uttarakhand,1,Myristic acid (C14),6.332057879750119,1574.627279627968,0.2698923576610667,15,4259.557603644999,2.4104975873688127e-11,1648.4211452297582,75.21500061485207,2.2436907889183253,2.252018902051128,0.001956592505645205,0.43068941783878667,51.69516334876888,51.63556577064688,0,0.0,0,8784,0.0,0.0,0.0
77,1,Myristic acid (C14),True,0.9684957833055601,1.0071278027466177,0.40530305170051806,1.1411461947234092,0.22937329526311945,-1.348467864465705,uttarakhand,1,Myristic acid (C14),6.1015321355342955,1624.4322279016371,0.25398130581230915,1,4771.32965130528,2.4354885595182976e-11,1686.5631894875132,63.56921456791742,2.240449414328406,2.248817991360055,0.0022471527032810767,0.43068941783878667,50.023072202182206,49.97628506704907,0,0.0,0,8784,0.0,0.0,0.0
78,1,Myristic acid (C14),True,1.0740265757738952,1.0145943763539838,0.1517530307325758,0.9965034186980825,-0.2768749453944499,1.6853769265513976,uttarakhand,1,Myristic acid (C14),9.135376926551398,1510.6769328067244,0.28972108819904074,123,3692.787137242799,2.4198074396366962e-11,1591.580242970818,82.19527244901617,2.464041100479346,2.4717928320230316,0.004206675672111463,0.43068941783878667,60.67855545786998,57.0254581108073,0,0.0,1,8784,0.0011783981201250182,0.0,1.0
79,1,Myristic acid (C14),True,0.9177373530773539,1.0180784405700574,0.18936428542803674,0.8458624965115573,0.28517040834628304,-0.10674725098140359,uttarakhand,1,Myristic acid (C14),7.343252749018596,1522.5998426208944,0.3304709525679794,135,3084.295586492173,2.384804475523158e-11,1606.700816463051,85.42156171229192,2.5030599863014276,2.511132466714435,0.000273985842825113,0.43068941783878667,57.206477590968554,56.448987289850045,0,0.0,3,8784,0.0031620068560859927,0.0,1.0
80,1,Myristic acid (C14),True,0.9424865909390844,1.0613588935152711,0.6795232869959923,1.146265347031431,0.02209517709119846,0.16546490140115067,uttarakhand,1,Myristic acid (C14),7.61546490140115,1678.0676320072844,0.27051810987580105,42,4524.870613956623,2.42352617950918e-11,1749.2059267985967,72.50545668920185,2.3260148388955546,2.334082287193432,0.002997353432979277,0.43068941783878667,54.04414251406202,52.61979424216354,0,0.0,0,8784,0.0002278379404505338,0.0,0.30896306173808175
81,1,Myristic acid (C14),True,0.9661882369919803,1.029246919409678,-0.13375656786309786,0.8932643630871016,-0.2802201753954958,1.1212898634735304,uttarakhand,1,Myristic acid (C14),8.571289863473531,1509.4058516028663,0.3179354715771344,144,3222.5966219315883,2.4136442134145678e-11,1595.944781596173,87.81420234799506,2.7204380569643725,2.728282670253659,0.00149420729959176,0.43068941783878667,61.33827474605303,59.558394250035484,0,0.0,2,8784,0.0029607027597890285,0.0,1.0
82,1,Myristic acid (C14),True,0.9924869348064029,1.0718149701154087,0.6472999176103149,0.8271796767787376,0.3510769802740795,-0.42410657824087883,uttarakhand,1,Myristic acid (C14),7.025893421759122,1606.7779155684284,0.3537902813432138,273,2932.7784793271776,2.3919558983547084e-11,1693.30110911601,87.85088077275906,2.9436626406213247,2.9517704050916693,8.656315305181736e-05,0.43068941783878667,59.933449388062584,59.91938417345658,0,0.0,11,8784,0.009754267553098831,0.0,1.0
83,1,Myristic acid (C14),True,0.9796384365724444,1.0292579080338389,-0.09349256437343673,1.0744427921810336,-0.28190186401285633,-1.5875840410690647,uttarakhand,1,Myristic acid (C14),5.862415958930935,1621.308516491526,0.267537972075199,55,4434.8203600560255,2.4674489182817627e-11,1686.5798224501345,66.72616501259492,2.4454337104965638,2.4538347510200773,0.0026855645014218685,0.43068941783878667,58.2078247084439,52.93456220945918,0,0.0,0,8784,0.00033886606814297705,0.0,0.4641970350720996
84,1,Myristic acid (C14),True,1.0456399737049016,0.9408201152043958,0.07229575269759403,1.073278207792538,0.06954941992122332,-0.09007549347950938,uttarakhand,1,Myristic acid (C14),7.359924506520491,1472.9763534514793,0.25208826666416706,1,4369.982383367998,2.4054525836258333e-11,1540.1249628163953,68.52532002963461,2.0826249127197123,2.090745705886572,0.0030379410156093256,0.43068941783878667,50.30351815659897,50.259082571973885,0,0.0,0,8784,0.0,0.0,0.0
85,1,Myristic acid (C14),True,1.0547841668314903,1.016117609726355,0.029821621197405182,0.800940317861016,-0.4926596528096,0.0968755834609718,uttarakhand,1,Myristic acid (C14),7.546875583460972,1484.406567088707,0.3401593724434532,154,2864.4940858584955,2.4110697011952052e-11,1570.9568019836363,87.8569160760874,2.8196774732785834,2.8276974781211814,0.00034443864441872105,0.43068941783878667,61.465716473986774,59.41471727569282,0,0.0,3,8784,0.0035288180622550566,0.0,1.0
86,1,Myristic acid (C14),True,1.069728207406191,0.9779521089430651,-0.8677954004737135,1.1023307358390686,0.056898095313100305,0.9674855074087003,uttarakhand,1,Myristic acid (C14),8.417485507408701,1486.3373095946008,0.25396088582753185,5,4365.99591961855,2.39481646748729e-11,1563.4021099185204,78.43769537844504,2.0793696550278185,2.087297726681462,0.006248242839596987,0.43068941783878667,51.72345229123879,51.65979739631892,0,0.0,0,8784,0.0,0.0,0.0
87,1,Myristic acid (C14),True,0.9863614309064884,1.0058530389278746,0.05948226845386418,0.9842672010862399,-0.2551924265939405,-1.8247121756247218,uttarakhand,1,Myristic acid (C14),5.625287824375278,1573.1664211926125,0.28184134171117026,67,4004.681915331266,2.4579310246223282e-11,1639.5936405920315,67.86595328234719,2.4436598897745974,2.4520962003302813,0.0011672350117912893,0.43068941783878667,58.49451909992082,53.3586537579907,0,0.0,0,8784,0.00035598784084292853,0.0,0.6540808272606436
88,1,Myristic acid (C14),True,1.0644941142823972,1.009551823354297,-1.1214494578421155,1.0294564396984982,-0.19901061499202377,1.1467994325896789,uttarakhand,1,Myristic acid (C14),8.596799432589679,1497.9708654714634,0.27481454689566776,84,3946.299443044582,2.4143723582847933e-11,1580.1184359218005,83.51133791277248,2.3443881206750006,2.3522581569150365,0.006650962073148441,0.43068941783878667,60.065929609438314,53.71099656845941,0,0.0,0,8784,0.0006270489526836172,0.0,0.8259262851299016
89,1,Myristic acid (C14),True,1.0035297701097177,0.9783572975228225,0.523814160659204,1.1562298440367473,-0.017408820198800523,-0.22347729388159232,uttarakhand,1,Myristic acid (C14),7.226522706118407,1548.0205128639823,0.24507487615278645,25,4766.7423157331,2.4688271925002256e-11,1609.5491397235153,62.976168834177905,2.252265498351197,2.260404106336976,0.00699448449380012,0.43068941783878667,56.232047996912534,52.52664870977017,0,0.0,0,8784,7.802438784374338e-05,0.0,0.2633243548850845
90,1,Myristic acid (C14),True,0.9972720069369927,1.0624885375261401,0.9258996343048402,1.013998567223408,0.11723469333200132,-1.3912900176627496,uttarakhand,1,Myristic acid (C14),6.05870998233725,1685.3784908008765,0.29625768102711425,74,4003.3436800989107,2.431093685123638e-11,1754.8539307299884,70.87972384202237,2.462581369182642,2.4709330728696095,0.000497647365279827,0.43068941783878667,54.644539855493534,52.90252648066735,0,0.0,0,8784,0.0006148703404225554,0.0,0.44744563307280044
91,1,Myristic acid (C14),True,1.015575910591981,0.9639580872145469,0.593352414340074,0.8919502235593035,0.41838469421652014,-0.23492044701961046,uttarakhand,1,Myristic acid (C14),7.21507955298039,1472.3720713786677,0.30218632833387704,58,3399.9292892284207,2.3949985037048256e-11,1547.0825808437494,76.0444209601015,2.240260075644717,2.2483685735014785,0.00048574959619371316,0.43068941783878667,53.785039657188726,52.55924030453573,0,0.0,0,8784,0.00022789518464331633,0.0,0.2794258594882258
92,1,Myristic acid (C14),True,0.9977869316147816,1.0633402364157318,0.7608317081616118,0.9545167067969227,-0.2645248584268045,1.4371752012080075,uttarakhand,1,Myristic acid (C14),8.887175201208008,1587.7962975010644,0.3149095248831718,175,3432.47864980203,2.427244919381404e-11,1670.9095151578256,84.37837999551672,2.95380182985245,2.9615898192519308,0.001787712314965317,0.43068941783878667,61.65327328303745,59.795789739058705,0,0.0,4,8784,0.004656409010937882,0.0,1.0
93,1,Myristic acid (C14),True,0.9512380325753481,1.030302352652531,-0.8728617015112391,1.1931908243739113,-0.012842210827161415,1.3039417272524716,uttarakhand,1,Myristic acid (C14),8.75394172725247,1566.5239069832187,0.24895734991109086,71,4719.065656055161,2.4359826578229993e-11,1642.719382876844,77.72209916280099,2.312382771559449,2.3202309490931787,0.016689774262390496,0.43068941783878667,58.13476592017526,53.013611815145154,0,0.0,0,8784,0.0004401387152477278,0.0,0.5012991652281101
94,1,Myristic acid (C14),True,0.9533760255143731,1.0027465571251706,0.12301266895475972,1.1074474666246523,0.07517364788243641,1.2491307273309986,uttarakhand,1,Myristic acid (C14),8.699130727331,1542.225947588772,0.2640847815613956,19,4297.433588133987,2.4053225577561706e-11,1617.9347950580286,77.04213989026802,2.150576200271658,2.158438411003604,0.004750598602613038,0.43068941783878667,52.4081549410101,52.0401611102557,0,0.0,0,8784,2.950471374210916e-06,0.0,0.01938874839836062
95,1,Myristic acid (C14),True,1.015216757383056,1.0326757213938051,-0.28654940137644214,1.1011073473861095,0.10645485467171367,-0.18094206106415722,uttarakhand,1,Myristic acid (C14),7.269057938935843,1608.8778056637004,0.26781535026290104,26,4398.370514375746,2.4143983634587432e-11,1682.4616938515994,74.96979808570909,2.250103774213946,2.258245767409552,0.0029697708105537748,0.43068941783878667,53.68553233763607,52.45139499083162,0,0.0,0,8784,7.536015886963313e-05,0.0,0.22566031996199434
96,1,Myristic acid (C14),True,1.0175112068775656,0.9754285673218054,0.4710702857117947,1.198592912803723,0.03397407129184005,-1.2613695748679676,uttarakhand,1,Myristic acid (C14),6.1886304251320325,1588.1109008746587,0.23686796502410146,0,5116.315096888638,2.4345783784306472e-11,1645.9750413803124,59.323351238276146,2.158199466476348,2.1665576908702255,0.003754340369862048,0.43068941783878667,48.08001791384827,48.024310793028086,0,0.0,0,8784,0.0,0.0,0.0
97,1,Myristic acid (C14),True,1.0716673726654338,0.9712154768572424,-0.8042250019830155,1.0941677542616641,0.13910743015994165,-1.214616235379402,uttarakhand,1,Myristic acid (C14),6.2353837646205985,1527.7371795691413,0.24987868675646197,0,4586.037534675966,2.4121879236744467e-11,1595.0210800788843,68.72556984531727,2.1446080480326652,2.1529568544574946,0.00294058047036641,0.43068941783878667,49.789508936523475,49.74747825444567,0,0.0,0,8784,0.0,0.0,0.0
98,1,Myristic acid (C14),True,0.9474724363145205,1.0199699090299406,0.0768869785407457,1.1277933915635945,-0.3060949116784959,-1.7968982983458277,uttarakhand,1,Myristic acid (C14),5.6531017016541725,1631.8279330801179,0.2553974994147774,49,4754.625870399884,2.4793852931169762e-11,1692.5375565967827,62.19173106839281,2.3998420677217482,2.4082861588966917,0.0035642492284414184,0.43068941783878667,57.82755700209312,52.85914527005283,0,0.0,0,8784,0.00017378622125563373,0.0,0.4295214746283998
99,1,Myristic acid (C14),True,1.010211656875498,0.9639301041074793,-0.6556660875415237,1.1931227095919394,0.03301379687923656,-1.1147890336523893,uttarakhand,1,Myristic acid (C14),6.335210966347611,1538.7182013493862,0.23132248576509884,0,5112.810761287923,2.4205875948547634e-11,1601.4323450439226,64.19649585218373,2.0947976964361468,2.1031344073435894,0.0056854934620865485,0.43068941783878667,49.27097948377826,49.21903828143317,0,0.0,0,8784,0.0,0.0,0.0
100,1,Myristic acid (C14),True,1.036404056685147,0.988819129423446,0.47898262269958547,0.9579665189076612,-0.3908211032973814,0.4723970484306923,uttarakhand,1,Myristic acid (C14),7.9223970484306925,1500.0234137732261,0.2909542284968313,88,3649.0066654790944,2.4297154109051664e-11,1574.567979357387,75.865254118264,2.408712461861568,2.4166919450136057,0.001967143750871876,0.43068941783878667,60.05374365078668,53.7812286585671,0,0.0,0,8784,0.0007473298632149304,0.0,0.8275429355657739
101,1,Myristic acid (C14),True,0.9178930227328801,0.959826623188365,-0.6366070723462748,0.9301235469773411,-0.2455193915393853,1.3615520224936164,uttarakhand,1,Myristic acid (C14),8.811552022493617,1403.014263541448,0.2865178477139574,64,3489.7815623095657,2.403580211102661e-11,1485.0740214727657,83.35412937721834,2.243137566469155,2.250954568940086,0.003417519388850164,0.43068941783878667,56.81322190995815,52.96833060455377,0,0.0,0,8784,0.0004001808663540757,0.0,0.45832480373471174
