case_id,regime_id,pcm_id,arrangement,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c2_n_Pentacosane__C25__staggered_bnd_dmax_fmin,2,n-Pentacosane (C25),staggered,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,6.689930200576782,True,,0.04,0.11795633216678478,0.4586181716338895,0.001303734819384173,2.1728913656402883e-08,15.568030585685188,0.04518000889371047,False,tamilnadu,2.0,n-Pentacosane (C25),27.768,1628.4640257303586,0.5378301636613263,,1016.8018951601965,8.545589413430228e-08,1709.1269368584383,80.83018117967566,82.33953622711378,82.39371993124772,0.00013998406422936394,4.7241511032797305,70.84550063720314,68.64892420753259,200.0,0.0,95.0,8784.0,train
c2_n_Pentacosane__C25__staggered_bnd_dmax_fmax,2,n-Pentacosane (C25),staggered,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,8.26294493675232,True,,0.04,0.11795633216678478,0.4586181716338895,0.013068897488143643,1.089074790678637e-06,77.84015292842594,0.04518000889371047,False,tamilnadu,2.0,n-Pentacosane (C25),27.768,1629.1492629706356,0.5385298254875719,,1015.2625963679311,4.2839513193155055e-06,1709.896924300141,80.9150774941067,86.69666148921924,86.75086046083233,0.00014130211440878913,4.7241511032797305,69.95870145976903,69.23194804122566,668.0,0.0,110.0,8784.0,holdout
c2_n_Pentacosane__C25__radial_lhs_000,2,n-Pentacosane (C25),radial,lhs,20263331,0.023913392962215403,26,0.03309724643105864,sim_v2_tamilnadu,1.4781951904296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Pentacosane__C25__radial_lhs_001,2,n-Pentacosane (C25),radial,lhs,20263331,0.05998111446145067,19,0.029327754263111003,sim_v2_tamilnadu,8.808631181716919,True,,0.029990557230725336,0.042936418095663544,0.5681006277408476,0.0024906361784406594,1.2174127633353593e-07,34.23237481350238,0.05259760485396825,True,tamilnadu,2.0,n-Pentacosane (C25),27.768,1633.2162140816038,0.5358808650879244,,1021.0904711939984,4.788946732252264e-07,1713.5678966728308,80.4912489678769,35.6347832060972,35.65447425337137,0.000119735851494186,1.7196035447313252,70.8271978672516,70.79571860076341,2883.0,0.0,160.0,8784.0,train
c2_n_Pentacosane__C25__radial_lhs_002,2,n-Pentacosane (C25),radial,lhs,20263331,0.07405756261322145,32,0.019399790293316017,sim_v2_tamilnadu,8.46794843673706,True,,0.03702878130661073,0.13610899885674235,0.5561538632961879,0.00201240428122421,6.506703506853504e-08,27.95825997518647,0.06186438069059602,False,tamilnadu,2.0,n-Pentacosane (C25),27.768,1628.7060633851354,0.5395646261454506,,1012.9859716570247,2.559339527718479e-07,1709.579099554831,81.04755200102767,101.41152698996972,101.47412070435865,0.0001517503981794628,5.4511654042125315,69.42543238942352,68.98304213911851,649.0,0.0,111.0,8784.0,train
c2_n_Pentacosane__C25__radial_lhs_003,2,n-Pentacosane (C25),radial,lhs,20263331,0.04906108632381857,14,0.04641151509435431,sim_v2_tamilnadu,8.01616883277893,True,,0.024530543161909286,0.017312832782604287,0.5815517007293781,0.0024746190933705777,1.9141803567457658e-07,44.31049437557787,0.045456126425462165,True,tamilnadu,2.0,n-Pentacosane (C25),27.768,1633.8571818435526,0.534418828647529,,1024.3070407459281,7.529268918209695e-07,1714.040873598734,80.31313681369686,15.479886408144946,15.487818552949657,0.00011025854509949404,0.6933789529433017,71.21331371827402,71.20260876178747,5515.0,0.0,187.0,8784.0,holdout
c2_n_Pentacosane__C25__radial_bnd_dmin_fmin,2,n-Pentacosane (C25),radial,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,2.1219253540039062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__radial_bnd_dmin_fmax,2,n-Pentacosane (C25),radial,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,8.344650268554688e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__radial_bnd_dmax_fmin,2,n-Pentacosane (C25),radial,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,5.1021575927734375e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__radial_bnd_dmax_fmax,2,n-Pentacosane (C25),radial,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,2.9325485229492188e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__single-layer_lhs_000,2,n-Hexacosane (C26),single-layer,lhs,20263104,0.059816198522445324,8,0.049734388440697,sim_v2_tamilnadu,8.764264106750488,True,,0.029908099261222662,0.01792978294084482,0.5478941797956085,0.0033522027992922256,2.7786626025331894e-07,57.8920968764845,0.04832636603104736,True,tamilnadu,2.0,n-Hexacosane (C26),27.768,1633.2485212073873,0.5335314372392248,,1026.2593560957584,1.09310271231253e-06,1713.4252473277663,80.30772484392708,12.964768508153679,12.97429639308475,0.00011022799812629649,0.6902966432225256,71.1351876501596,71.11796303525117,2433.0,0.0,113.0,8784.0,train
c2_n_Hexacosane__C26__single-layer_lhs_001,2,n-Hexacosane (C26),single-layer,lhs,20263104,0.02062905783423074,22,0.014010359250393806,sim_v2_tamilnadu,1.4066696166992188e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__single-layer_lhs_002,2,n-Hexacosane (C26),single-layer,lhs,20263104,0.07336116795168278,31,0.022198193769211724,sim_v2_tamilnadu,7.128356456756592,True,,0.03668058397584139,0.12817077862131043,0.5357203524728855,0.00294766631799651,1.0905478015644232e-07,31.69038855945417,0.05643304412506089,False,tamilnadu,2.0,n-Hexacosane (C26),27.768,1625.702472943371,0.5325097470909766,,1028.5071368839533,4.291487357133394e-07,1706.5810179005837,81.05944819599274,81.7690819178668,81.8374136767392,0.00014603227261624532,4.9345749769204525,70.65263122111776,68.5602511653296,372.0,0.0,62.0,8784.0,train
c2_n_Hexacosane__C26__single-layer_lhs_003,2,n-Hexacosane (C26),single-layer,lhs,20263104,0.03970016089400548,24,0.03335371085892171,sim_v2_tamilnadu,1.9550323486328125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__single-layer_bnd_dmin_fmin,2,n-Hexacosane (C26),single-layer,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,8.344650268554688e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__single-layer_bnd_dmin_fmax,2,n-Hexacosane (C26),single-layer,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,8.106231689453125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Hexacosane__C26__single-layer_bnd_dmax_fmin,2,n-Hexacosane (C26),single-layer,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,7.847275018692017,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,tamilnadu,2.0,n-Hexacosane (C26),27.768,1625.550916454729,0.5317363081826652,,1030.2087497671998,4.2883167083145526e-08,1706.2676853113564,80.8926714671341,68.52098200688687,68.58381632813834,0.0001385115197983332,4.541318788421214,71.61046448558754,66.32988335959048,20.0,0.0,40.0,8784.0,train
c2_n_Hexacosane__C26__single-layer_bnd_dmax_fmax,2,n-Hexacosane (C26),single-layer,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,7.962623119354248,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,tamilnadu,2.0,n-Hexacosane (C26),27.768,1626.0802792461907,0.5323170759279536,,1028.9310252217483,2.2695157305081136e-06,1706.862797396443,80.95859942567691,73.05794825891883,73.12080023284999,0.00013991749033139702,4.541318788421214,71.15456999346665,68.44646136396204,300.0,0.0,55.0,8784.0,holdout
c2_n_Hexacosane__C26__staggered_lhs_000,2,n-Hexacosane (C26),staggered,lhs,20263105,0.04494351067664956,33,0.04760154781129487,sim_v2_tamilnadu,8.298052549362183,True,,0.02247175533832478,0.03137209621907509,0.5019425112327385,0.005422446823555506,4.301947695428024e-07,41.63242967563693,0.03019605717737342,True,tamilnadu,2.0,n-Hexacosane (C26),27.768,1632.9859530555655,0.5333667188669735,,1026.6217465849336,1.6924101230882516e-06,1713.2685561444741,80.42046651804942,25.168936251920023,25.18562591909769,0.00011843852258728255,1.207825704434391,70.99425194285152,70.98340299314555,4688.0,0.0,141.0,8784.0,train
c2_n_Hexacosane__C26__staggered_lhs_001,2,n-Hexacosane (C26),staggered,lhs,20263105,0.05509761360216471,24,0.03952648214956207,sim_v2_tamilnadu,7.656884670257568,True,,0.027548806801082355,0.04203763032649263,0.4843067151979904,0.004296908861929152,2.8306948571556284e-07,42.38036005915163,0.034496143405806756,True,tamilnadu,2.0,n-Hexacosane (C26),27.768,1632.0852014070522,0.5334891785070988,,1026.3523278899656,1.1136189459292068e-06,1712.4601095138516,80.51726362025178,31.328559984960332,31.350923418556743,0.00011927746055523543,1.6184487675699666,70.77281787353641,70.7498577786271,2551.0,0.0,118.0,8784.0,train
c2_n_Hexacosane__C26__staggered_lhs_002,2,n-Hexacosane (C26),staggered,lhs,20263105,0.07681197913678733,19,0.02077419185018645,sim_v2_tamilnadu,10.256496667861938,True,,0.03840598956839367,0.0901714565158034,0.4610473453704864,0.003450504370861608,1.1946906630030992e-07,31.05251515970546,0.04380589991776206,True,tamilnadu,2.0,n-Hexacosane (C26),27.768,1627.8396950758997,0.5326732471958449,,1028.147426657501,4.7001121833715414e-07,1708.4515599497788,80.77508291512505,55.533243854955494,55.581239493624764,0.00012760747549657366,3.4716010758584313,71.28629536508993,68.84347113917656,348.0,0.0,58.0,8784.0,train
c2_n_Hexacosane__C26__staggered_lhs_003,2,n-Hexacosane (C26),staggered,lhs,20263105,0.026875454989733257,10,0.011361650867367136,sim_v2_tamilnadu,1.2159347534179688e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__staggered_bnd_dmin_fmin,2,n-Hexacosane (C26),staggered,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,3.814697265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__staggered_bnd_dmin_fmax,2,n-Hexacosane (C26),staggered,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,3.0994415283203125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Hexacosane__C26__staggered_bnd_dmax_fmin,2,n-Hexacosane (C26),staggered,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,9.79940915107727,True,,0.04,0.11795633216678478,0.4586181716338895,0.001303734819384173,2.1728913656402883e-08,15.568030585685188,0.04518000889371047,False,tamilnadu,2.0,n-Hexacosane (C26),27.768,1625.550916454729,0.5317363081826652,,1030.2087497671998,8.549965375212994e-08,1706.2676853113564,80.8926714671341,68.52098200688687,68.58381632813834,0.0001385115197983332,4.541318788421214,71.61046448558754,66.32988335959048,20.0,0.0,40.0,8784.0,holdout
c2_n_Hexacosane__C26__staggered_bnd_dmax_fmax,2,n-Hexacosane (C26),staggered,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,7.4990479946136475,True,,0.04,0.11795633216678478,0.4586181716338895,0.013068897488143643,1.089074790678637e-06,77.84015292842594,0.04518000889371047,False,tamilnadu,2.0,n-Hexacosane (C26),27.768,1626.0802792461907,0.5323170759279536,,1028.9310252217483,4.2854185450755065e-06,1706.862797396443,80.95859942567691,73.05794825891883,73.12080023284999,0.00013991749033139702,4.541318788421214,71.15456999346665,68.44646136396204,300.0,0.0,55.0,8784.0,train
c2_n_Hexacosane__C26__radial_lhs_000,2,n-Hexacosane (C26),radial,lhs,20263106,0.07081641023974836,11,0.029390965528710344,sim_v2_tamilnadu,7.329615831375122,True,,0.03540820511987418,0.040909392234770914,0.5585180369082312,0.001241150394574486,6.079768077147327e-08,40.50339717634773,0.05972647542382258,True,tamilnadu,2.0,n-Hexacosane (C26),27.768,1630.934074973048,0.5333145808390771,,1026.7364534338162,2.3915781026134834e-07,1711.3058664338268,80.5120992471665,26.65232065465786,26.674056580001995,0.00010966308074420392,1.5750116010386803,71.04673224885416,70.53515330053573,769.0,0.0,82.0,8784.0,holdout
c2_n_Hexacosane__C26__radial_lhs_001,2,n-Hexacosane (C26),radial,lhs,20263106,0.0627691651618687,17,0.04862551029610122,sim_v2_tamilnadu,10.892305612564087,True,,0.03138458258093435,0.04402674689140998,0.565347607701746,0.0054543407394028465,4.4203350297046237e-07,59.395591777593665,0.054428777248966706,True,tamilnadu,2.0,n-Hexacosane (C26),27.768,1631.9101610567288,0.5335068090451738,,1026.31353962834,1.7389966368123608e-06,1712.2715882549346,80.50466945471942,31.11817175373236,31.141591774801434,0.0001197561138693155,1.6950297553192843,70.68512636659223,70.65793105923271,1287.0,0.0,98.0,8784.0,train
c2_n_Hexacosane__C26__radial_lhs_002,2,n-Hexacosane (C26),radial,lhs,20263106,0.03394468844742286,28,0.033013129636575586,sim_v2_tamilnadu,2.1696090698242188e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__radial_lhs_003,2,n-Hexacosane (C26),radial,lhs,20263106,0.03507108147438689,35,0.01054213926149078,sim_v2_tamilnadu,8.821487426757812e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__radial_bnd_dmin_fmin,2,n-Hexacosane (C26),radial,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,7.3909759521484375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Hexacosane__C26__radial_bnd_dmin_fmax,2,n-Hexacosane (C26),radial,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,6.9141387939453125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__radial_bnd_dmax_fmin,2,n-Hexacosane (C26),radial,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,4.8160552978515625e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Hexacosane__C26__radial_bnd_dmax_fmax,2,n-Hexacosane (C26),radial,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,3.24249267578125e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
